,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
z_player[387],0.277227,0.010717,0.509747,0.514567,-0.550336,0.27834,1.12472,2416.37,1391.4,1.00239
z_player[388],0.456041,0.0116869,0.544467,0.535715,-0.434303,0.455596,1.37101,2244.5,957.973,1.00306
z_player[389],0.508882,0.0108908,0.448829,0.436598,-0.189887,0.492516,1.2774,1771.12,1140.44,1.00071
z_player[390],-0.18464,0.0121983,0.60934,0.606421,-1.20819,-0.175455,0.788626,2527.23,1194.76,1.00036
z_player[391],-0.349989,0.0125067,0.556185,0.562552,-1.25243,-0.359472,0.555734,2033.8,1013.37,1.00125
z_player[392],-1.05591,0.0120108,0.594371,0.608122,-2.0318,-1.04664,-0.0655384,2524.85,1097.47,1.00779
z_player[393],0.712993,0.00956957,0.500366,0.501825,-0.102091,0.713633,1.53204,2832.09,1033.39,1.00083
z_player[394],-0.0347198,0.0104061,0.507163,0.478868,-0.840101,-0.0433241,0.85018,2432.38,1157.56,1.00338
z_player[395],0.137964,0.0105581,0.532868,0.515384,-0.753609,0.128196,1.02851,2709.46,1080.48,1.00084
z_player[396],-0.259053,0.0117292,0.553477,0.555296,-1.12962,-0.270194,0.693662,2300.96,967.389,1.00093
z_player[397],-0.563992,0.0180482,0.899065,0.929068,-2.0823,-0.568438,0.868458,2581.31,1120.91,1.00261
z_player[398],0.587273,0.0121935,0.556171,0.550635,-0.28773,0.579228,1.49483,2145.01,994.184,1.00033
z_player[399],1.62461,0.0125393,0.513975,0.494469,0.848818,1.60383,2.46893,1922.78,1145.25,1.00217
z_player[400],0.39282,0.0112718,0.537823,0.533151,-0.507354,0.409497,1.24538,2224.29,1086.94,1.00055
z_player[401],0.26241,0.0118162,0.634857,0.648087,-0.790418,0.266497,1.27737,2829.56,1181.22,1.00141
z_player[402],-1.32677,0.012372,0.580783,0.591996,-2.27777,-1.33194,-0.374134,2207.89,1209.76,1.00374
z_player[403],-0.00151497,0.00939433,0.480886,0.513067,-0.780471,-0.0105298,0.778346,2677.49,1147.36,0.999624
z_player[404],-0.00198585,0.0155292,0.828889,0.850993,-1.34774,0.00537911,1.30794,2898.13,1397.54,1.00327
z_player[405],-0.673958,0.0142366,0.835446,0.849847,-2.07008,-0.649811,0.747818,3682.48,1092.45,1.00349
z_player[406],-0.693346,0.0105644,0.612409,0.62136,-1.65457,-0.697253,0.312541,3395.97,1136.75,1.0003
z_player[407],2.39553,0.0125449,0.52823,0.520556,1.53311,2.3955,3.2597,1923.04,1098.71,1.0049
z_player[408],-1.17749,0.0110757,0.551602,0.577579,-2.07008,-1.18702,-0.280408,2551.05,1170.69,1.00398
z_player[409],-0.0447619,0.0141521,0.783195,0.788825,-1.34283,-0.0285535,1.24424,3143.98,1041.29,1.00421
z_player[410],0.454969,0.014788,0.744989,0.750379,-0.742204,0.451661,1.68871,2642.18,917.52,1.00461
z_player[411],0.868051,0.0103628,0.521986,0.531594,0.0286824,0.866653,1.69694,2522.58,1240.61,1.00035
z_player[412],-0.585407,0.0116735,0.572474,0.553077,-1.50733,-0.593499,0.354068,2396.79,1131.06,1.00048
z_player[413],-0.221671,0.0137319,0.6209,0.612399,-1.21911,-0.236446,0.789913,2129.64,908.935,1.00397
z_player[414],-1.32383,0.0116847,0.598856,0.577347,-2.30535,-1.33302,-0.292355,2717.6,915.652,1.0025
z_player[415],0.0197829,0.0112285,0.494524,0.486438,-0.779834,0.0183038,0.864747,1988.97,1049.92,0.999403
z_player[416],-0.325326,0.0106214,0.521146,0.501071,-1.15238,-0.335897,0.520659,2441.42,1235.85,1.0023
z_player[417],0.290718,0.00963645,0.493222,0.484438,-0.499557,0.288281,1.1077,2682.8,990.103,1.00212
z_player[418],-0.66587,0.0115955,0.578887,0.572895,-1.59443,-0.662056,0.304707,2544.13,1112.38,1.00747
z_player[419],0.177215,0.0116404,0.575334,0.590293,-0.766914,0.185286,1.1331,2562.92,1253.91,0.99971
z_player[420],0.615021,0.0112937,0.508443,0.494308,-0.200806,0.601257,1.48858,2083.1,1047.85,1.00637
