,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
drives_per_36[244],5.37099,0.0338002,1.7106,1.48403,3.22338,5.08564,8.54263,2973.24,1199.13,1.00112
drives_per_36[245],5.03944,0.0251191,1.14531,1.02536,3.51416,4.86123,7.12911,2770.58,1248.75,1.00006
drives_per_36[246],1.45248,0.00746058,0.372018,0.339478,0.948682,1.38633,2.1367,2850.66,1376.34,1.0007
drives_per_36[247],5.34087,0.0255464,1.25014,1.12613,3.62603,5.15845,7.65644,2982.11,1188.72,1.00139
drives_per_36[248],5.662,0.050168,2.00212,1.71334,3.19657,5.28368,9.24498,2207.06,1048.89,1.00159
drives_per_36[249],4.35626,0.0576932,2.58429,1.9756,1.61409,3.66603,9.3774,3376.29,1286.65,1.00055
drives_per_36[250],13.2937,0.0866958,3.80264,3.21695,8.28452,12.6137,20.7514,2651.64,1161.44,1.00706
drives_per_36[251],5.37999,0.0349774,1.61832,1.4338,3.2663,5.13592,8.28277,2905.75,1048.86,1.00239
drives_per_36[252],7.34837,0.0453192,2.40864,2.04848,4.37041,6.94576,11.919,4306.11,1261.15,1.00593
drives_per_36[253],15.8397,0.0812967,3.5444,3.27099,11.1219,15.3595,22.3045,2478.29,1121.33,1.00086
drives_per_36[254],9.97366,0.0389982,2.06416,1.98403,7.12068,9.74519,13.6299,2903.62,1345.9,1.00547
drives_per_36[255],11.3018,0.0538109,2.53611,2.34441,7.75154,10.9936,15.9167,2528.16,1205.39,1.00385
drives_per_36[256],4.10018,0.0587641,2.43371,1.68922,1.54078,3.47698,8.62356,2924.6,1046.03,1.00274
drives_per_36[257],13.0266,0.0594254,3.07082,2.71279,8.81217,12.5902,18.7541,3352.18,1157.71,1.00095
drives_per_36[258],6.28982,0.027306,1.48769,1.32926,4.24977,6.07859,9.18167,4029.78,1079.03,1.00099
drives_per_36[259],4.49901,0.0190867,0.999884,0.954238,3.10001,4.3529,6.33808,3244.73,1251.49,1.00113
drives_per_36[260],13.899,0.0593697,3.10082,2.81012,9.5112,13.5135,19.6792,3351.62,1092.11,1.00005
drives_per_36[261],4.71394,0.0237892,1.15784,1.02095,3.14342,4.52163,6.89987,2939.22,1112.5,1.0135
drives_per_36[262],1.57927,0.00980853,0.490555,0.439776,0.93077,1.49992,2.46301,3284.99,1205.83,0.999432
drives_per_36[263],2.8321,0.0139096,0.683534,0.611365,1.92703,2.75505,4.0554,3441.09,1068.45,1.00384
drives_per_36[264],5.99579,0.0558901,2.41247,1.88256,3.23576,5.49222,10.6239,3036.1,978.23,1.00691
drives_per_36[265],5.86101,0.0257326,1.34488,1.19085,4.00591,5.67324,8.40361,3500.08,1082.74,1.00368
drives_per_36[266],2.84644,0.048347,1.84466,1.27253,0.970719,2.37528,6.26719,2636.99,892.529,1.00096
drives_per_36[267],0.712209,0.00410188,0.182499,0.177645,0.455332,0.693008,1.03785,2195.89,1125.19,1.00061
drives_per_36[268],4.30028,0.0183441,0.951168,0.863644,3.00242,4.15489,6.00352,3495.14,1057.07,1.005
drives_per_36[269],5.20614,0.0777204,3.38303,2.38275,1.65642,4.298,12.1036,3849.47,1115.61,1.00451
drives_per_36[270],1.3106,0.00667302,0.343334,0.310219,0.833909,1.25568,1.94875,3342.74,1240.26,0.999107
drives_per_36[271],0.543358,0.00461545,0.217078,0.196287,0.266316,0.499642,0.959139,2738.79,1102.02,1.00338
drives_per_36[272],7.90449,0.0351357,1.69592,1.4571,5.55755,7.68089,11.0171,2937.48,977.469,1.00159
drives_per_36[273],2.75126,0.0244331,1.22287,0.967078,1.35394,2.50927,4.90948,3949.31,951.61,1.00171
drives_per_36[274],10.3684,0.0370179,2.17146,2.13689,7.33043,10.1317,14.4129,4148.44,1319.65,1.00332
drives_per_36[275],6.49169,0.042626,1.89707,1.62148,3.99059,6.1737,10.232,2535.69,1168.86,1.0022
drives_per_36[276],5.34914,0.0249802,1.26562,1.21289,3.61319,5.20399,7.57539,4050.83,985.19,1.00159
drives_per_36[277],9.49292,0.092098,3.80322,2.86739,5.16334,8.64517,16.5158,2845.51,866.575,1.00384
drives_per_36[278],7.57254,0.0762291,3.7427,2.91396,3.35318,6.69189,14.9173,4226.74,1022.17,0.999184
drives_per_36[279],10.1782,0.0591352,2.88286,2.71858,6.40132,9.77388,15.3923,2874.24,1169.6,1.00015
drives_per_36[280],3.87076,0.0406893,1.68039,1.39505,1.93063,3.50924,6.91928,3885.54,1213.17,1.00883
drives_per_36[281],8.94562,0.0437755,1.99385,1.8051,6.23592,8.6968,12.4986,2425.85,1266.99,1.00517
drives_per_36[282],0.795362,0.00586468,0.271935,0.228406,0.441477,0.744714,1.28572,3169.95,1107.99,1.00363
drives_per_36[283],7.09469,0.0339898,1.6447,1.46662,4.9217,6.83059,10.2583,3627.29,921.621,1.0058
drives_per_36[284],6.83177,0.0720823,2.82557,2.33085,3.4757,6.2509,12.4134,2607.02,991.301,1.0009
drives_per_36[285],5.28927,0.0421157,1.79912,1.51433,2.97361,4.9252,8.48219,3651.79,843.049,1.00174
drives_per_36[286],3.10806,0.0266929,1.12303,0.941533,1.71857,2.91404,5.2797,3034.12,901.052,1.00347
drives_per_36[287],4.52117,0.0464827,2.04217,1.67274,2.16071,4.03425,8.45563,3341.12,1193.49,1.00542
drives_per_36[288],0.492631,0.00366436,0.196651,0.169837,0.243664,0.458111,0.852428,3175.34,1154.92,0.999176
drives_per_36[289],1.39891,0.00718612,0.352556,0.320553,0.917029,1.34963,2.01342,3632.5,971.668,1.00698
drives_per_36[290],1.27127,0.00985189,0.451575,0.394028,0.713076,1.18534,2.11518,3020.78,1115.42,1.00278
drives_per_36[291],1.65565,0.00899856,0.428264,0.397063,1.07243,1.60119,2.4304,2789.15,1026.18,1.00045
drives_per_36[292],3.01685,0.0128851,0.690555,0.621439,2.07367,2.94447,4.27235,3426.22,1123.0,1.00061
drives_per_36[293],4.52989,0.0564537,2.52743,1.88642,1.6905,3.89628,9.5011,3171.11,1265.46,1.0047
drives_per_36[294],7.14251,0.033978,1.64136,1.44819,4.91549,6.91414,10.054,3198.92,1110.07,1.00703
drives_per_36[295],3.53467,0.0173015,0.855749,0.753442,2.38011,3.42004,5.12378,3016.85,1250.05,1.00128
drives_per_36[296],0.661621,0.00429738,0.174144,0.152743,0.416674,0.634618,0.988028,2224.17,942.77,1.01257
drives_per_36[297],4.2728,0.0200034,1.04377,0.972089,2.84551,4.13558,6.08513,3496.45,1380.08,1.00018
drives_per_36[298],6.43097,0.0325009,1.52055,1.41322,4.37854,6.19862,9.23595,2613.05,1146.07,1.00218
drives_per_36[299],7.43391,0.0394593,2.04193,1.83504,4.62646,7.12388,11.3005,3309.9,1096.14,1.00177
drives_per_36[300],6.565,0.0316075,1.51756,1.44425,4.48068,6.36608,9.27851,3050.8,1213.61,1.00489
drives_per_36[301],2.77158,0.0182283,0.728506,0.621165,1.84482,2.67431,3.9986,2150.04,1037.13,1.00705
drives_per_36[302],15.931,0.0757858,3.59694,3.31495,11.0798,15.3823,22.653,2596.19,879.449,1.00231
drives_per_36[303],4.96615,0.025589,1.14557,1.06668,3.41151,4.78404,7.09241,2747.67,1031.09,1.00339
