,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
post_touches_per_36[110],0.0423093,0.00138938,0.0469121,0.022311,0.00632479,0.0287883,0.118001,2168.77,1092.91,1.003
post_touches_per_36[111],1.39183,0.0218657,0.880128,0.552151,0.570084,1.17763,2.74821,2673.75,1298.33,1.00233
post_touches_per_36[112],2.21283,0.0949103,3.04852,0.981135,0.40234,1.36138,6.38024,1577.07,1189.84,1.00034
post_touches_per_36[113],0.398758,0.0164756,0.554846,0.183155,0.0642882,0.245125,1.22353,1913.87,1107.42,1.00031
post_touches_per_36[114],1.88135,0.0478278,1.6048,0.841699,0.550266,1.41611,4.69897,2365.0,1007.78,1.00071
post_touches_per_36[115],0.0769023,0.00327666,0.114423,0.0404617,0.00469829,0.0383729,0.272132,1647.25,1080.97,1.0032
post_touches_per_36[116],0.0460188,0.00144997,0.0505157,0.0268252,0.00624135,0.0311618,0.132906,1842.93,1085.87,1.0007
post_touches_per_36[117],0.0535614,0.000820286,0.0347162,0.0252086,0.0175867,0.0441197,0.119424,3061.78,1325.89,1.00211
post_touches_per_36[118],1.48211,0.0519333,1.65197,0.714569,0.31684,1.01551,4.04917,2537.64,1192.96,0.999467
post_touches_per_36[119],0.0171081,0.000400164,0.016467,0.00966924,0.00250538,0.0120677,0.0494881,2168.25,1404.7,1.00478
post_touches_per_36[120],1.87681,0.0629898,2.07358,0.84831,0.477537,1.30459,4.85942,1849.11,1252.97,1.00122
post_touches_per_36[121],3.14689,0.143813,4.68401,1.48321,0.584867,1.95441,9.02815,1915.22,946.638,0.999316
post_touches_per_36[122],1.67151,0.0225376,0.887721,0.667785,0.745481,1.46945,3.24304,2096.99,1320.81,1.00191
post_touches_per_36[123],0.0328369,0.000698733,0.0268756,0.0164599,0.0082511,0.0252283,0.0792163,1759.85,1161.96,1.00017
post_touches_per_36[124],2.64911,0.0399659,1.42333,0.983334,1.1906,2.33035,5.1528,1351.48,1126.97,1.00096
post_touches_per_36[125],0.150891,0.00464782,0.184482,0.0781347,0.0214337,0.0948594,0.474555,2120.67,1188.07,1.00198
post_touches_per_36[126],0.558536,0.010003,0.363444,0.229441,0.218612,0.464965,1.22887,2425.96,1236.81,0.999539
post_touches_per_36[127],0.883428,0.0255679,0.848395,0.412505,0.235499,0.63031,2.24724,1816.08,947.687,0.999948
post_touches_per_36[128],0.0166835,0.00039183,0.0157872,0.00955692,0.00252303,0.012279,0.0485777,2744.87,1151.22,1.00377
post_touches_per_36[129],0.171442,0.0033166,0.115317,0.0743502,0.0576893,0.141811,0.382406,2335.99,1016.9,1.00061
post_touches_per_36[130],1.71846,0.0313434,1.00294,0.686422,0.686744,1.4543,3.57557,1470.31,1181.09,1.0028
post_touches_per_36[131],2.52667,0.0465064,1.55012,1.02809,1.02248,2.11047,5.28213,2124.09,912.99,1.00179
post_touches_per_36[132],0.103846,0.00175112,0.0684209,0.048295,0.035301,0.0856816,0.232154,2318.09,1270.93,0.99881
post_touches_per_36[133],0.0375019,0.00128975,0.0464721,0.0211761,0.00388455,0.0232834,0.121953,1731.42,1171.88,0.999237
