nba_api_id,name,proj_mean,proj_sd,actual,actual_minutes,actual_games,proj_q05,proj_q25,proj_q75,proj_q95,error,abs_error,z_error,stat,test_season
1626156,,2.707692307692308,1.5783998713400083,2.732394366197183,2307.0,71.0,0.11138235932512819,1.6430615944734723,3.772323020911143,5.304002256059487,0.02470205850487517,0.02470205850487517,0.01565006368373811,FG3M,2022-23
1626157,,2.027027027027027,1.433197144168957,2.0689655172413794,957.0,29.0,-0.3304389554164904,1.0603355532850656,2.993718500768989,4.384493009470544,0.04193849021435225,0.04193849021435225,0.02926219214501044,FG3M,2022-23
1626158,,0.044444444444444446,0.2084090771399927,0.12195121951219512,347.0,41.0,-0.2983676465431296,-0.09612747808648062,0.18501636697536952,0.3872565354320185,0.07750677506775067,0.07750677506775067,0.3718973095192382,FG3M,2022-23
1626159,,0.3191489361702128,0.5936762028728617,0.4827586206896552,774.0,29.0,-0.6573890499353575,-0.08128566266753245,0.719583535007958,1.2956869222757832,0.1636096845194424,0.1636096845194424,0.27558740560547634,FG3M,2022-23
1626162,,2.513157894736842,2.1447201592290566,2.25,1550.0,48.0,-1.0146922951790334,1.0665441473368433,3.9597716421368405,6.041008084652717,-0.26315789473684204,0.26315789473684204,-0.1227003409299967,FG3M,2022-23
1626163,,0.5555555555555556,0.881917103688197,0.37142857142857144,234.0,35.0,-0.8951098883011597,-0.03929753088213328,1.1504086419932444,2.006220999412271,-0.18412698412698414,0.18412698412698414,-0.20878037556700169,FG3M,2022-23
1626164,,2.6911764705882355,1.528411065879783,2.0943396226415096,1835.0,53.0,0.1770931083225804,1.660263206652322,3.722089734524149,5.205259832853891,-0.5968368479467259,0.5968368479467259,-0.3904949795709409,FG3M,2022-23
1626166,,1.2241379310344827,0.9919518849444096,1.4166666666666667,971.0,48.0,-0.4075237245105767,0.5550663846394784,1.8932094774294868,2.855799586579542,0.1925287356321841,0.1925287356321841,0.19409080072767207,FG3M,2022-23
1626167,,1.4523809523809523,1.5174172690492311,1.5,1823.0,62.0,-1.0436187134781278,0.428883004407246,2.4758789003546586,3.9483806182400327,0.04761904761904767,0.04761904761904767,0.03138164339521743,FG3M,2022-23
1626168,,0.8933333333333333,0.9805312037061552,1.1756756756756757,1248.0,74.0,-0.7195424436429214,0.2319650364335316,1.5547016302331351,2.5062091103095883,0.28234234234234235,0.28234234234234235,0.2879483501138577,FG3M,2022-23
