,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
mpg_at_27[68],17.1334,0.437155,1.07555,1.12989,15.3871,17.1669,18.8971,9.6994,96.0911,1.32666
mpg_at_27[69],17.2219,0.46548,1.0726,1.18586,15.4923,17.2621,18.914,9.49994,800.0,1.33388
mpg_at_27[70],17.197,0.452327,1.06365,1.11936,15.3941,17.2514,18.8854,8.88916,800.0,1.36704
mpg_at_27[71],16.5805,0.396305,1.16063,1.28994,14.7691,16.5686,18.4245,15.2325,800.0,1.19449
mpg_at_27[72],17.1285,0.460666,1.05739,1.10654,15.368,17.1664,18.7998,9.08938,66.0456,1.36
mpg_at_27[73],17.8446,0.465056,1.15023,1.20068,16.1532,17.7966,19.8199,10.2231,800.0,1.29876
mpg_at_27[74],17.8276,0.479662,1.1696,1.18727,15.796,17.7935,19.7817,10.0366,800.0,1.30715
mpg_at_27[75],16.598,0.393482,1.12104,1.17859,14.8128,16.6322,18.4494,13.7977,800.0,1.21494
mpg_at_27[76],17.121,0.46252,1.06238,1.13315,15.3383,17.1435,18.7561,9.08031,800.0,1.35696
mpg_at_27[77],17.1829,0.475005,1.08509,1.14961,15.3761,17.1984,18.9342,10.1189,800.0,1.32913
mpg_at_27[78],17.7254,0.48551,1.17414,1.25383,15.8928,17.6516,19.753,10.1177,800.0,1.30704
mpg_at_27[79],17.9438,0.403849,1.13101,1.21403,16.275,17.8562,19.9006,12.8165,800.0,1.21962
mpg_at_27[80],16.5643,0.382405,1.12565,1.18778,14.6939,16.5618,18.475,14.5489,800.0,1.2075
mpg_at_27[81],16.5846,0.375432,1.11148,1.12885,14.7936,16.5697,18.4655,14.2357,800.0,1.21446
mpg_at_27[82],16.6246,0.385307,1.13314,1.1969,14.8788,16.5964,18.4957,13.6924,72.1073,1.21877
mpg_at_27[83],16.5201,0.398937,1.16139,1.20454,14.7078,16.4531,18.4528,13.7009,800.0,1.2213
mpg_at_27[84],17.8379,0.469827,1.14047,1.21314,16.0907,17.7656,19.7602,10.273,800.0,1.29756
mpg_at_27[85],17.8525,0.46756,1.14502,1.23174,16.1329,17.7759,19.9026,10.3522,800.0,1.29544
mpg_at_27[86],17.8957,0.478465,1.17426,1.20461,16.0407,17.8503,19.8475,10.3539,800.0,1.29527
mpg_at_27[87],17.8902,0.437071,1.13857,1.14961,16.1468,17.7807,19.894,11.5144,800.0,1.2517
mpg_at_27[88],17.0715,0.46091,1.06533,1.14716,15.3617,17.1005,18.7872,8.58464,800.0,1.38687
mpg_at_27[89],17.1444,0.461442,1.05211,1.13411,15.4202,17.2379,18.7801,8.80613,800.0,1.37377
mpg_at_27[90],17.1553,0.437466,1.09834,1.12729,15.1416,17.2544,18.8663,9.90382,76.2456,1.31363
mpg_at_27[91],16.6476,0.395848,1.1422,1.2273,14.8536,16.6352,18.5801,13.5791,800.0,1.22274
mpg_at_27[92],17.8016,0.482702,1.14574,1.20884,15.9526,17.7538,19.7881,9.4343,800.0,1.3369
mpg_at_27[93],17.1828,0.454893,1.04408,1.12196,15.4488,17.2174,18.8537,8.72977,800.0,1.37825
mpg_at_27[94],17.7942,0.496249,1.19287,1.23249,15.8083,17.7802,19.7791,9.78393,800.0,1.32075
mpg_at_27[95],17.8406,0.428191,1.13026,1.17511,16.0824,17.7922,19.762,11.8747,800.0,1.244
mpg_at_27[96],17.1784,0.461691,1.07297,1.16503,15.3997,17.2635,18.915,9.18182,800.0,1.34609
mpg_at_27[97],17.1904,0.461811,1.0568,1.13197,15.4501,17.2027,18.8816,9.06009,800.0,1.36038
mpg_at_27[98],17.0834,0.482251,1.1009,1.14071,15.2568,17.167,18.8089,9.35629,800.0,1.3471
mpg_at_27[99],17.8377,0.510091,1.18349,1.22048,15.9002,17.7745,19.8198,9.72357,800.0,1.32685
mpg_at_27[100],17.8307,0.471762,1.14747,1.21314,16.0375,17.7666,19.7909,9.99713,800.0,1.31352
mpg_at_27[101],17.816,0.464283,1.14386,1.17585,16.0991,17.7506,19.782,10.2023,800.0,1.3035
mpg_at_27[102],17.2197,0.450544,1.03965,1.04516,15.437,17.2764,18.8155,9.19629,148.019,1.35271
mpg_at_27[103],17.1436,0.463062,1.03151,1.05346,15.3688,17.1775,18.8106,8.92545,800.0,1.37795
mpg_at_27[104],17.8892,0.479948,1.14368,1.16792,16.0129,17.8675,19.8063,9.72046,800.0,1.32433
mpg_at_27[105],17.8323,0.47144,1.15536,1.18808,16.1464,17.7377,19.8115,10.4955,800.0,1.28654
mpg_at_27[106],17.8698,0.498117,1.20007,1.24205,15.8947,17.8046,19.8517,10.0887,800.0,1.30678
mpg_at_27[107],17.868,0.431844,1.14198,1.16807,16.0308,17.869,19.8539,11.6418,800.0,1.24818
mpg_at_27[108],16.5634,0.376121,1.10282,1.1333,14.7525,16.5129,18.3947,13.8373,800.0,1.22216
mpg_at_27[109],17.1727,0.426048,1.0544,1.11803,15.4305,17.1971,18.9105,9.7826,800.0,1.3193
mpg_at_27[110],17.8251,0.504046,1.17254,1.26503,15.8872,17.7645,19.8096,9.5259,800.0,1.33412
mpg_at_27[111],17.1343,0.477261,1.07175,1.15109,15.3482,17.1211,18.8677,8.84728,800.0,1.37432
mpg_at_27[112],17.8121,0.486391,1.13658,1.24405,16.128,17.7734,19.7069,9.67576,800.0,1.32464
mpg_at_27[113],17.1254,0.432233,1.05134,1.15324,15.4089,17.1798,18.7528,9.69216,800.0,1.32306
mpg_at_27[114],17.1334,0.455956,1.0611,1.17689,15.4397,17.1933,18.8496,9.10394,800.0,1.3537
mpg_at_27[115],17.834,0.459596,1.15822,1.21885,16.0785,17.7389,19.8832,10.4391,800.0,1.29269
mpg_at_27[116],17.8274,0.469255,1.12886,1.18697,16.1602,17.673,19.8299,10.1901,800.0,1.30092
mpg_at_27[117],17.1573,0.4673,1.03962,1.08259,15.3727,17.1972,18.8499,8.85115,800.0,1.37507
mpg_at_27[118],17.1678,0.454211,1.02394,1.09742,15.4868,17.2022,18.7648,8.72576,800.0,1.37787
mpg_at_27[119],17.1439,0.481763,1.0805,1.20446,15.3945,17.199,18.9117,8.72538,800.0,1.38138
mpg_at_27[120],17.8982,0.477214,1.157,1.21922,16.1403,17.8244,19.8771,10.5484,800.0,1.28501
mpg_at_27[121],17.0939,0.463162,1.08622,1.1545,15.2903,17.1746,18.7313,8.99243,800.0,1.36358
