coc_number,year,rent_coc,income_coc,homeless_per_10k,unsheltered_per_10k,total_population
AR-505,2016,703.0,37712.0,2.8921457121502616,0.35745621161407726,307730.0
AR-505,2017,702.0,37678.0,2.859649692912618,0.0,307730.0
AR-505,2018,742.0,35652.0,3.2820979430019825,0.19497611542586035,307730.0
AR-505,2019,721.0,39326.0,2.437201442823254,0.0,307730.0
AR-505,2021,785.0,48499.0,2.177233288922107,0.0,307730.0
AR-505,2022,774.0,44584.0,2.242225327397394,0.25996815390114714,307730.0
AR-505,2023,904.0,49045.0,2.7946576544373314,0.29246417313879053,307730.0
AR-505,2024,881.0,50593.0,3.314593962239626,1.0398726156045885,307730.0
AR-508,2014,,,,,
AR-508,2015,,,,,
AR-508,2016,,,,,
AR-508,2017,,,,,
AR-508,2018,,,,,
AR-508,2019,,,,,
AR-508,2021,,,,,
AR-508,2022,,,,,
AR-508,2023,,,,,
AR-508,2024,,,,,
AR-512,2012,,,,,102685.0
AR-512,2013,,,,,102685.0
AR-512,2014,,,,,102685.0
AR-512,2015,,,,,102685.0
AR-512,2016,,,,,102685.0
AR-512,2017,,,,,102685.0
AR-512,2018,,,,,102685.0
AR-512,2019,,,,,102685.0
AR-512,2021,,,,,102685.0
AR-512,2022,,,,,102685.0
AR-512,2023,,,,,102685.0
AR-512,2024,,,,,102685.0
AZ-500,2012,836.0913827552049,42617.148478671435,15.018594012047963,4.466974718393703,1631977.0
AZ-500,2013,855.4049435724306,43613.82769508343,14.920553414662095,6.427786666111103,1631977.0
AZ-500,2014,844.2740791692577,43655.95160287748,14.69383453320727,6.427786666111103,1631977.0
AZ-500,2015,846.3030113503224,45194.33254924854,14.718344682553736,7.9964362242850235,1631977.0
AZ-500,2016,851.7230985962811,47243.362545371725,13.725683634021804,7.457212938662739,1631977.0
AZ-500,2017,903.8949516174141,48409.253674909116,10.833486011138637,4.424081957037385,1631977.0
AZ-500,2018,911.8668406311252,50405.35472177783,13.400924155181109,6.648378010229311,1631977.0
AZ-500,2019,939.1769687216159,52557.99589346349,12.383752957302708,6.02336920189439,1631977.0
AZ-500,2021,1009.8838433858697,59072.8793856502,6.06013442591409,0.0,1631977.0
AZ-500,2022,1192.4806361907486,62047.94369887885,14.093335874218816,8.266047867096166,1631977.0
AZ-500,2023,1267.5425419047078,65065.8951610387,14.620304085167867,7.389810027959953,1631977.0
AZ-500,2024,1385.3443147361124,69898.24008501689,19.36301798370933,11.850657209017038,1631977.0
AZ-501,2012,784.0,44762.0,23.581285668438753,6.0697392105153,1003338.0
AZ-501,2013,798.0,43824.0,22.305544093814845,4.99333225692638,1003338.0
AZ-501,2014,814.0,45856.0,21.71750696176164,4.654463401166905,1003338.0
AZ-501,2015,824.0,47099.0,18.56801994940887,3.6179233717849817,1003338.0
AZ-501,2016,852.0,47560.0,17.591280306337445,3.7973245307164687,1003338.0
AZ-501,2017,887.0,51425.0,15.687634675453337,3.8371914549234654,1003338.0
AZ-501,2018,887.0,53464.0,13.754088851413979,3.6179233717849817,1003338.0
AZ-501,2019,905.0,56169.0,13.674355002999986,3.5979899096814836,1003338.0
AZ-501,2021,1008.0,60667.0,8.182686193486143,0.0,1003338.0
AZ-501,2022,1135.0,64014.0,22.1959100522456,16.435139504334533,1003338.0
AZ-501,2023,1263.0,69758.0,22.016508893314118,14.960063308675641,1003338.0
AZ-501,2024,1300.0,72067.0,21.348737912846918,12.767382477290802,1003338.0
AZ-502,2012,936.0162874959562,51430.93316901487,15.843109969505983,4.2728757650988385,4093262.0
AZ-502,2013,934.0390917834327,52042.36820316831,14.387058536687853,3.862445159874936,4093262.0
AZ-502,2014,969.0139712265203,53891.30916069578,14.457906676875313,2.572520400599815,4093262.0
AZ-502,2015,985.9976900483091,55997.954856424636,13.756754392951148,3.149077679366725,4093262.0
AZ-502,2016,1041.9404374051014,58729.780079183074,13.930210184444581,4.021242715467517,4093262.0
AZ-502,2017,1095.8994733411496,62211.841540867594,13.693235370714115,5.03021795330961,4093262.0
AZ-502,2018,1118.9279890979944,65244.56607454963,15.386261617262713,6.395876931405808,4093262.0
AZ-502,2019,1192.8729631521514,68640.94781825945,16.158262041374336,7.788409341986904,4093262.0
AZ-502,2021,1388.74906002333,76240.78094982347,8.917093506352636,0.0,4093262.0
AZ-502,2022,1617.9577433227362,83738.10195110188,22.050872873517502,12.286044724232166,4093262.0
AZ-502,2023,1765.6924777913089,87035.6178557842,23.55578509267181,11.990436966898283,4093262.0
AZ-502,2024,1819.9791722300224,90954.89516043622,23.050075954092357,9.957828255313245,4093262.0
CA-500,2012,1566.0,91425.0,37.41533408026075,27.420936035852517,1885056.0
CA-500,2013,1653.0,92014.0,40.48155598560467,30.09990154138657,1885056.0
CA-500,2014,1787.0,97532.0,40.14204352549739,30.09990154138657,1885056.0
CA-500,2015,1906.0,102340.0,34.7788076322401,24.545689889318936,1885056.0
CA-500,2016,2065.0,111069.0,34.60905140218646,24.545689889318936,1885056.0
CA-500,2017,2229.0,119035.0,39.224298906769874,28.900998166632714,1885056.0
CA-500,2018,2305.0,126606.0,38.48161540028519,28.900998166632714,1885056.0
CA-500,2019,2392.0,133076.0,51.48918652814558,42.025276702654985,1885056.0
CA-500,2021,2467.0,141562.0,12.206533917294765,0.0,1885056.0
CA-500,2022,2624.0,150839.0,53.19735859306037,40.89003191417125,1885056.0
CA-500,2023,2781.0,154954.0,52.53424831941332,39.26143308209411,1885056.0
CA-500,2024,2841.0,168154.0,55.13894547429891,39.26143308209411,1885056.0
CA-501,2012,1512.0,73012.0,69.32993994933446,39.64567049520041,850282.0
CA-501,2013,1491.0,77485.0,82.4197148710663,50.747869530344055,850282.0
CA-501,2014,1587.0,85070.0,75.363232433475,50.747869530344055,850282.0
CA-501,2015,1659.0,92094.0,79.67944752446836,51.25358410503809,850282.0
CA-501,2016,1784.0,103801.0,82.27858522231449,51.25358410503809,850282.0
CA-501,2017,1836.0,110816.0,80.65559426166848,51.19478008472483,850282.0
CA-501,2018,1880.0,112376.0,80.64383345760584,51.19478008472483,850282.0
CA-501,2019,1959.0,123859.0,94.49806064341006,60.920965044538164,850282.0
CA-501,2021,2167.0,121826.0,47.04321625060862,0.0,850282.0
CA-501,2022,2308.0,136692.0,91.19327470180481,51.71225546348153,850282.0
CA-501,2023,2356.0,126730.0,89.17041640302864,51.71225546348153,850282.0
CA-501,2024,2448.0,139801.0,97.88517221345388,51.20654088878749,850282.0
CA-502,2012,1265.0,70500.0,26.51977894577493,13.780068364588713,1605217.0
CA-502,2013,1335.0,72399.0,26.563386757055277,14.558779280309142,1605217.0
CA-502,2014,1391.0,77214.0,26.613224255661386,14.558779280309142,1605217.0
CA-502,2015,1513.0,81717.0,25.167936796084266,14.932560519854947,1605217.0
CA-502,2016,1622.0,89979.0,25.822053965289427,14.932560519854947,1605217.0
CA-502,2017,1745.0,96296.0,35.06690995672236,24.065282139424138,1605217.0
CA-502,2018,1875.0,102125.0,34.23836154239582,24.065282139424138,1605217.0
CA-502,2019,1982.0,108322.0,49.97455172727426,39.32178640021879,1605217.0
CA-502,2021,2036.0,109729.0,15.8607839313937,0.0,1605217.0
CA-502,2022,2183.0,122159.0,60.72076236421618,44.44881906932209,1605217.0
CA-502,2023,2303.0,119931.0,60.795518612125335,44.44881906932209,1605217.0
CA-502,2024,2312.0,129130.0,58.870545228464444,39.51490670731746,1605217.0
CA-503,2012,984.0,52667.0,19.008990738862977,6.4557561008585145,1479300.0
CA-503,2013,1014.0,52936.0,17.15676333400933,5.313323869397688,1479300.0
CA-503,2014,1017.0,55842.0,16.55512742513351,5.313323869397688,1479300.0
CA-503,2015,1068.0,58942.0,17.974717771919153,6.4084364226323265,1479300.0
CA-503,2016,1118.0,59780.0,16.89988508078145,6.4084364226323265,1479300.0
CA-503,2017,1223.0,63045.0,24.775231528425607,13.871425674305414,1479300.0
CA-503,2018,1300.0,69767.0,24.477793551003856,13.871425674305414,1479300.0
CA-503,2019,1363.0,72017.0,37.592104373690255,26.363820726019064,1479300.0
CA-503,2021,1512.0,80063.0,12.742513350909215,0.0,1479300.0
CA-503,2022,1667.0,84211.0,62.71885351179612,45.04833367133103,1479300.0
CA-503,2023,1762.0,90252.0,62.739133373893054,45.04833367133103,1479300.0
CA-503,2024,1870.0,94087.0,44.71709592374771,26.661258703440815,1479300.0
CA-504,2012,1251.0,59941.0,90.06058950210536,67.62077721706149,497776.0
CA-504,2013,1285.0,61029.0,85.9824499373212,66.47568384172801,497776.0
CA-504,2014,1374.0,67771.0,85.70119893285334,66.47568384172801,497776.0
CA-504,2015,1376.0,66674.0,62.21674005978593,41.384076371701326,497776.0
CA-504,2016,1526.0,73929.0,58.37967278454566,38.290315322554726,497776.0
CA-504,2017,1607.0,80409.0,56.953328404744305,37.105043232297255,497776.0
CA-504,2018,1655.0,81395.0,60.18771495612484,38.752370544180515,497776.0
CA-504,2019,1757.0,87828.0,59.28369387033525,39.31487255311626,497776.0
CA-504,2021,1900.0,94295.0,15.810324322586865,0.0,497776.0
CA-504,2022,1923.0,96830.0,58.11851113753978,41.94657838063707,497776.0
CA-504,2023,2061.0,100707.0,45.522484008871466,25.935360483430298,497776.0
CA-504,2024,2229.0,107274.0,50.66535951914114,31.680916717559704,497776.0
CA-505,2012,1344.0,74177.0,21.535753773946794,13.44856375657197,1107925.0
CA-505,2013,1389.0,79100.0,18.05176343164023,11.995396800324931,1107925.0
CA-505,2014,1443.0,80361.0,18.132996367082608,11.995396800324931,1107925.0
CA-505,2015,1547.0,83104.0,18.33156576483065,11.977345036893292,1107925.0
CA-505,2016,1692.0,91045.0,15.614775368368798,10.018728704560328,1107925.0
CA-505,2017,1766.0,95339.0,14.504591917322925,8.222578243112125,1107925.0
CA-505,2018,1827.0,101618.0,20.163819753142132,13.872780197215514,1107925.0
CA-505,2019,1948.0,107135.0,20.714398537807163,14.685109551639327,1107925.0
CA-505,2021,2075.0,111080.0,7.401223006972494,0.0,1107925.0
CA-505,2022,2206.0,120061.0,27.91705214703161,21.021278516145046,1107925.0
CA-505,2023,2314.0,122794.0,21.40939142992531,14.91978247625065,1107925.0
CA-505,2024,2340.0,127221.0,25.660581718076582,17.681702281291603,1107925.0
CA-506,2012,1185.0,58109.0,54.74631952352473,39.13962462007324,488252.0
CA-506,2013,1217.0,57052.0,60.52202551141623,45.18158655776115,488252.0
CA-506,2014,1233.0,57864.0,60.66539409976816,45.18158655776115,488252.0
CA-506,2015,1290.0,60494.0,60.60395041904591,43.15394509392691,488252.0
CA-506,2016,1314.0,63876.0,61.89426771421315,43.15394509392691,488252.0
CA-506,2017,1467.0,71274.0,68.89884731654965,51.48980444524549,488252.0
CA-506,2018,1511.0,70681.0,67.56756756756756,51.48980444524549,488252.0
CA-506,2019,1658.0,77514.0,55.38123755765466,40.92149136101849,488252.0
CA-506,2021,1747.8172090586943,84777.15137241519,13.886271843228496,0.0,488252.0
CA-506,2022,1868.4880074814612,95365.78769355583,49.23686948542966,33.28199372455208,488252.0
CA-506,2023,2001.4036275952199,90670.86459556864,45.304473919205655,33.28199372455208,488252.0
CA-506,2024,2038.8831186561406,96125.4081616905,62.61111065597274,48.72483881274424,488252.0
CA-507,2012,1574.0,90535.0,27.953639371062394,8.829494366859707,259358.0
CA-507,2013,1632.0,96580.0,26.064358917018176,6.5932032171747155,259358.0
CA-507,2014,1741.0,95749.0,26.180029148898434,6.863100424895318,259358.0
CA-507,2015,1782.0,100662.0,50.817788539393426,32.19488120667186,259358.0
CA-507,2016,1921.0,103845.0,48.50438390178826,32.19488120667186,259358.0
CA-507,2017,2094.0,113908.0,43.06788300341613,27.298174723740928,259358.0
CA-507,2018,2167.0,126373.0,42.21963463629424,27.298174723740928,259358.0
CA-507,2019,2096.0,110843.0,39.867673254728984,27.298174723740928,259358.0
CA-507,2021,2362.0,118209.0,8.675267391019363,0.0,259358.0
CA-507,2022,2375.0,136214.0,43.22210997925647,32.00209748687143,259358.0
CA-507,2023,2614.0,139644.0,43.106439747376214,32.00209748687143,259358.0
CA-507,2024,2624.0,147017.0,42.0268509164938,30.382714240547813,259358.0
CA-508,2012,1474.0,67769.0,100.94821190635254,78.43325422340006,270931.0
CA-508,2013,1350.0,68438.0,130.51293502773768,106.8537745772909,270931.0
CA-508,2014,1477.0,65368.0,130.25456666088414,106.8537745772909,270931.0
CA-508,2015,1442.0,65139.0,72.49078178576833,49.97582410281584,270931.0
CA-508,2016,1594.0,77613.0,72.3062329523015,49.97582410281584,270931.0
CA-508,2017,1680.0,79705.0,83.01006529337728,66.40067028136315,270931.0
CA-508,2018,1685.0,86941.0,85.63065872860616,66.40067028136315,270931.0
CA-508,2019,1785.0,89269.0,79.98346442452137,62.746603378720046,270931.0
CA-508,2021,1960.0,93933.0,29.527813354691784,0.0,270931.0
CA-508,2022,1999.0,102146.0,84.85555362804553,65.47792611402903,270931.0
CA-508,2023,2055.0,105631.0,66.58521911482997,52.63332730473811,270931.0
CA-508,2024,2293.0,107893.0,68.28306838272475,54.81100353964662,270931.0
CA-509,2012,874.0,41369.0,164.8571657380819,150.3277694516583,87409.0
CA-509,2013,904.0,42042.0,159.2513356748161,139.34491871546408,87409.0
CA-509,2014,935.0,42660.0,160.62419201684037,139.34491871546408,87409.0
CA-509,2015,978.0,41896.0,108.34124632474916,90.95173265910833,87409.0
CA-509,2016,1071.0,43809.0,142.09063139951263,120.1249299271242,87409.0
CA-509,2017,1184.0,53024.0,141.63301261883788,123.32826139184752,87409.0
CA-509,2018,1100.0,51830.0,100.67613174844695,82.71459460696268,87409.0
CA-509,2019,1120.0,51744.0,89.80768570742143,61.54972600075507,87409.0
CA-509,2021,1194.0,59444.0,36.38069306364333,0.0,87409.0
CA-509,2022,1239.0,65520.0,94.95589699001246,64.06662929446624,87409.0
CA-509,2023,1439.0,67454.0,72.4181720417806,46.90592501916279,87409.0
CA-509,2024,1321.0,69264.0,88.54923406056585,63.151391733116725,87409.0
CA-510,2012,959.0,46405.0,27.706521964486647,14.908747533271386,530561.0
CA-510,2013,967.0,47962.0,22.636416924726845,12.156943310948224,530561.0
CA-510,2014,959.0,51084.0,21.788258089079296,8.349652537596997,530561.0
CA-510,2015,1025.0,52363.0,26.537947568705576,12.873166327717264,530561.0
CA-510,2016,1036.0,54305.0,27.027994895968604,13.759021111615818,530561.0
CA-510,2017,1136.0,59514.0,31.306485022457363,15.474186757036419,530561.0
CA-510,2018,1158.0,60321.0,25.55785291417952,11.421872320053678,530561.0
CA-510,2019,1231.0,63037.0,36.24465424333866,20.506595848545217,530561.0
CA-510,2021,1358.0,73982.0,55.16802026534178,41.48439105022796,530561.0
CA-510,2022,1436.0,75886.0,35.00068795105558,17.83018352272406,530561.0
CA-510,2023,1595.0,82758.0,39.41111389642284,17.88672744510056,530561.0
CA-510,2024,1753.0,78673.0,38.6760429055283,18.471014642991097,530561.0
CA-511,2012,986.0,50722.0,21.94835352376689,3.4552220015107853,714860.0
CA-511,2013,995.0,51432.0,21.556668438575386,3.679042050191646,714860.0
CA-511,2014,1027.0,51659.0,22.214139831575412,3.679042050191646,714860.0
CA-511,2015,1036.0,53705.0,23.892790196681865,7.483982877766276,714860.0
CA-511,2016,1105.0,59518.0,24.899980415745738,7.483982877766276,714860.0
CA-511,2017,1148.0,61164.0,21.57065719161794,7.931622975127997,714860.0
CA-511,2018,1243.0,64119.0,23.57104887670313,7.931622975127997,714860.0
CA-511,2019,1260.0,68997.0,36.80440925495901,21.7944772402988,714860.0
CA-511,2021,1484.0,80681.0,12.3800464426601,0.0,714860.0
CA-511,2022,1608.0,86056.0,32.439918305682234,18.95476037266038,714860.0
CA-511,2023,1655.0,87418.0,34.32839996642699,18.95476037266038,714860.0
CA-511,2024,1788.0,93038.0,66.19477939736453,48.526984304619084,714860.0
CA-512,2012,1587.0,81609.0,24.44524530041815,15.395867229856853,754748.0
CA-512,2013,1669.0,91322.0,26.43266361752532,17.211042626148068,754748.0
CA-512,2014,1793.0,101051.0,26.816897825499375,17.211042626148068,754748.0
CA-512,2015,1904.0,101272.0,19.648942428466192,10.268327971720362,754748.0
CA-512,2016,2114.0,108627.0,18.032508863885695,10.268327971720362,754748.0
CA-512,2017,2259.0,116653.0,16.601567675568536,8.439903119981768,754748.0
CA-512,2018,2389.0,124425.0,16.40282584385782,8.439903119981768,754748.0
CA-512,2019,2497.0,138500.0,20.033176636440245,11.937759358090384,754748.0
CA-512,2021,2502.0,131796.0,8.22791183282367,0.0,754748.0
CA-512,2022,2690.0,145388.0,23.95501544886505,14.468405348540175,754748.0
CA-512,2023,2797.0,151485.0,24.630737676681488,14.468405348540175,754748.0
CA-512,2024,2832.0,160733.0,28.22134010292177,15.170626487251374,754748.0
CA-513,2012,806.2368544488108,41715.18659265656,12.722142468194644,5.857795818688844,606030.0
CA-513,2013,814.4926946321535,41006.68545024566,11.633087470917282,4.884246654456049,606030.0
CA-513,2014,835.4210450196971,42653.72464570798,12.590135801857993,6.220814151114631,606030.0
CA-513,2015,862.6387772007832,43236.74472846693,14.223718297774036,7.342870814976156,606030.0
CA-513,2016,890.109547017315,47685.86626998043,13.068659967328351,7.689388314109862,606030.0
CA-513,2017,902.4520236123359,49023.088726866845,14.075210798145305,8.233915812748544,606030.0
CA-513,2018,948.6519270867931,51967.29581661204,15.956305793442569,10.758543306436975,606030.0
CA-513,2019,1002.88400752663,57879.98378382744,17.55688662277445,12.788145801362969,606030.0
CA-513,2021,1090.934304207633,59169.33141791317,8.151411646288137,0.0,606030.0
CA-513,2022,1245.7380833432458,64636.110821934104,20.378529115720347,13.58018579938287,606030.0
CA-513,2023,1263.2328972553983,71486.49050699992,24.256224939359438,17.96940745507648,606030.0
CA-513,2024,1392.9775240070232,70868.49818390844,27.589393264359853,22.127617444680958,606030.0
CA-514,2012,861.459144651504,41684.00670385679,40.23193369433404,34.231177778215645,1116526.0
CA-514,2013,873.9959247459286,43351.715427373536,28.042338467711456,22.72226531222739,1116526.0
CA-514,2014,896.2411501068252,43286.45424721692,23.214864678475916,16.864811029926756,1116526.0
CA-514,2015,903.8591744633623,46976.573881342716,15.42283833963562,10.595364550400081,1116526.0
CA-514,2016,933.2722446087297,49116.12265162011,16.864811029926756,12.816539874575247,1116526.0
CA-514,2017,960.3385130153689,51729.23048130908,18.056005861036823,13.69426238170898,1116526.0
CA-514,2018,989.2938844100022,53132.09552875168,19.202418931578844,15.055627902977628,1116526.0
CA-514,2019,1033.183726094491,58512.35766256092,22.462531100932715,18.53069252305813,1116526.0
CA-514,2021,1152.72026298582,63628.5481099173,8.947395761495926,0.0,1116526.0
CA-514,2022,1288.321321438841,70572.93572822571,37.759980510977805,20.939951241619095,1116526.0
CA-514,2023,1419.2468653073677,70980.1656683785,40.240890046447646,24.7016191293351,1116526.0
CA-514,2024,1510.9008874732358,75103.816904108,38.55709584908905,24.7016191293351,1116526.0
CA-515,2012,1252.0767869488275,65812.69138690448,15.813814709831417,7.565908654973253,469210.0
CA-515,2013,1308.553838916111,69430.24206191502,19.351676221734404,11.146395004369046,469210.0
CA-515,2014,1236.1445896295477,71507.93273294842,16.240063084759488,11.146395004369046,469210.0
CA-515,2015,1281.0596245160964,71219.14414845615,16.96468532213721,10.634896954455362,469210.0
CA-515,2016,1365.1869388997536,79970.17450660707,21.759979540078007,10.634896954455362,469210.0
CA-515,2017,1447.0168854685378,77576.74644635581,20.864857952729057,9.761087785852817,469210.0
CA-515,2018,1520.0430946849415,84082.42208402236,20.24679780908335,9.761087785852817,469210.0
CA-515,2019,1593.335351065282,91933.97992507288,13.149762366530977,6.308475948935445,469210.0
CA-515,2021,1760.801902723411,98815.57397336497,15.089192472453698,7.480658979987639,469210.0
CA-515,2022,1833.2402295866864,100125.64205051292,15.984314059802648,8.69546684853264,469210.0
CA-515,2023,1964.9313410629416,105497.35714176994,15.110504891200103,8.674154429786237,469210.0
CA-515,2024,2090.500118466392,113203.88608756811,14.961317959975277,7.8003452611836925,469210.0
CA-516,2012,913.0,45442.0,16.731218090150612,5.811224603830938,313187.0
CA-516,2013,893.0,40332.0,27.172264493736968,11.079642513897449,313187.0
CA-516,2014,916.0,43706.0,20.1157774747994,2.6182440522754775,313187.0
CA-516,2015,919.0,46693.0,18.87051505969277,11.079642513897449,313187.0
CA-516,2016,975.0,46724.0,40.61471261578546,30.652613294932422,313187.0
CA-516,2017,984.0,52439.0,29.822438351528,12.89964142828406,313187.0
CA-516,2018,1084.0,56280.0,36.68734653737224,22.03156580573268,313187.0
CA-516,2019,1116.0,63091.0,43.07330764048316,25.73542324553701,313187.0
CA-516,2021,1105.0,61125.0,25.288405968319246,0.0,313187.0
CA-516,2022,1152.0,68276.0,58.65505273207381,34.995066845047845,313187.0
CA-516,2023,1351.0,75949.0,80.49503970471315,45.7873411093053,313187.0
CA-516,2024,1420.0,71140.0,76.75925245939327,45.7873411093053,313187.0
CA-517,2012,1276.0,68553.0,17.610759606030264,6.533023724817679,140823.0
CA-517,2013,1299.0,70914.0,17.397726223699255,4.828756666169588,140823.0
CA-517,2014,1450.0,74123.0,20.23817132144607,6.462012597374009,140823.0
CA-517,2015,1516.0,75513.0,20.806260340995433,8.095268528578428,140823.0
CA-517,2016,1480.0,75077.0,22.51052739964352,8.379313038353109,140823.0
CA-517,2017,1777.0,86562.0,22.36850514475618,8.237290783465768,140823.0
CA-517,2018,1655.0,87025.0,22.865583036861874,10.935713626325246,140823.0
CA-517,2019,1835.0,92769.0,22.865583036861874,10.651669116550563,140823.0
CA-517,2021,1862.0,97213.0,14.202225488734085,0.0,140823.0
CA-517,2022,2013.0,100318.0,35.15050808461686,25.990072644383375,140823.0
CA-517,2023,2239.0,104686.0,35.931630486497234,24.78288347784098,140823.0
CA-517,2024,2642.0,122754.0,29.398606761679556,14.415258871065095,140823.0
CA-518,2012,1244.0,62066.0,14.47871954115029,5.470255775193438,429596.0
CA-518,2013,1257.0,63520.0,30.936042235030122,20.693861209136024,429596.0
CA-518,2014,1293.0,67999.0,30.144600973938303,20.693861209136024,429596.0
CA-518,2015,1320.0,67443.0,25.186454250039574,18.50575889905865,429596.0
CA-518,2016,1427.0,73900.0,26.02445087943091,18.50575889905865,429596.0
CA-518,2017,1549.0,77133.0,28.678106872503466,21.345636365329288,429596.0
CA-518,2018,1633.0,84395.0,26.28050540507826,21.345636365329288,429596.0
CA-518,2019,1723.0,86652.0,26.792614456372966,21.694801627575675,429596.0
CA-518,2021,1877.0,87770.0,9.241240607454445,0.0,429596.0
CA-518,2022,2056.0,92959.0,27.444389612566226,21.415469417778564,429596.0
CA-518,2023,2059.0,100027.0,27.93322097971117,21.415469417778564,429596.0
CA-518,2024,2223.0,94930.0,40.154005158334805,33.42675443905436,429596.0
CA-519,2012,891.0,40960.0,40.066643737409386,24.12038753422638,223877.0
CA-519,2013,864.0,42752.0,31.803177637720715,18.894303568477333,223877.0
CA-519,2014,887.0,42365.0,31.088499488558448,18.894303568477333,223877.0
CA-519,2015,942.0,45644.0,25.505076448228266,12.730204531952813,223877.0
CA-519,2016,987.0,45177.0,25.639078601196193,12.730204531952813,223877.0
CA-519,2017,1000.0,49061.0,53.37752426555653,33.27720132036788,223877.0
CA-519,2018,1066.0,51652.0,50.250807362971635,33.27720132036788,223877.0
CA-519,2019,1087.0,62563.0,56.54890855246408,37.43126806237353,223877.0
CA-519,2021,1238.0,64738.0,22.289024776998087,0.0,223877.0
CA-519,2022,1307.0,64426.0,44.9353886285773,26.26442198171317,223877.0
CA-519,2023,1434.0,63222.0,55.25355440710747,25.90708290713204,223877.0
CA-519,2024,1446.0,65221.0,61.685657749567845,25.90708290713204,223877.0
CA-520,2012,834.0,43597.0,18.943324742170784,12.754668850306226,265001.0
CA-520,2013,864.0,40687.0,14.03768287666839,9.622605197716235,265001.0
CA-520,2014,858.0,44084.0,28.98102271312184,22.98104535454583,265001.0
CA-520,2015,874.0,41997.0,33.886664578624234,28.03763004667907,265001.0
CA-520,2016,899.0,47739.0,19.471624635378735,13.43391157014502,265001.0
CA-520,2017,1003.0,47735.0,17.13201082260067,11.245240583997797,265001.0
CA-520,2018,1023.0,57745.0,19.39615322206331,11.773540477205747,265001.0
CA-520,2019,1097.0,61167.0,22.94330964788812,10.867883517420688,265001.0
CA-520,2021,1160.0,53992.0,31.509315059188456,17.16974652925838,265001.0
CA-520,2022,1204.0,66164.0,32.26402919234267,13.886740050037547,265001.0
CA-520,2023,1294.0,57570.0,29.584794019645212,14.716925596507183,265001.0
CA-520,2024,1462.0,64980.0,31.584786472503875,16.15088244950019,265001.0
CA-521,2012,1011.0,50594.0,24.466902909796776,12.543460945958191,209671.0
CA-521,2013,1110.0,54898.0,22.60684596343796,9.443366035360159,209671.0
CA-521,2014,1094.0,53765.0,21.080645392066618,9.443366035360159,209671.0
CA-521,2015,1160.0,58966.0,23.751496391966462,9.204897196083389,209671.0
CA-521,2016,1210.0,64904.0,25.37308449904851,9.204897196083389,209671.0
CA-521,2017,1231.0,65729.0,21.891439445607645,9.967997481769057,209671.0
CA-521,2018,1320.0,68670.0,21.366807999198745,9.967997481769057,209671.0
CA-521,2019,1489.0,71417.0,31.239417945257095,18.934425838575674,209671.0
CA-521,2021,1605.0,78146.0,17.78977541004717,0.0,209671.0
CA-521,2022,1735.0,83875.0,35.57955082009434,18.02824424932394,209671.0
CA-521,2023,1900.0,93203.0,35.15030690939615,18.02824424932394,209671.0
CA-521,2024,2012.0,88849.0,44.92752931974379,30.190155052439298,209671.0
CA-522,2012,847.0,40682.0,62.582296459587816,33.58435294639819,135182.0
CA-522,2013,914.0,42092.0,63.91383468213224,50.59845245668802,135182.0
CA-522,2014,895.0,40598.0,68.94409018952227,50.59845245668802,135182.0
CA-522,2015,886.0,40484.0,87.28972792235652,69.23998757230991,135182.0
CA-522,2016,913.0,43130.0,83.88690802029856,69.23998757230991,135182.0
CA-522,2017,894.0,46494.0,56.14652838395644,32.104866032459945,135182.0
CA-522,2018,975.0,50294.0,52.00396502492936,32.104866032459945,135182.0
CA-522,2019,1006.0,51662.0,125.90433637614476,103.71203266707107,135182.0
CA-522,2021,1191.0,54752.0,20.121022029560148,0.0,135182.0
CA-522,2022,1181.0,57883.0,121.90972170851148,96.83241851725822,135182.0
CA-522,2023,1246.0,61621.0,122.50151647408678,96.83241851725822,135182.0
CA-522,2024,1297.0,58124.0,116.36164578124307,88.3253687621133,135182.0
CA-523,2012,,,48.46681702576899,22.233952364956732,62517.0
CA-523,2013,,,111.32971831661789,67.82155253770975,62517.0
CA-523,2014,,,90.69533087000335,67.82155253770975,62517.0
CA-523,2015,,,21.754082889454068,12.796519346737686,62517.0
CA-523,2016,,,18.394996560935425,12.796519346737686,62517.0
CA-523,2017,,,28.152342562822913,21.274213413951404,62517.0
CA-523,2018,,,42.86833981157125,27.67247308732025,62517.0
CA-523,2019,,,30.71164643217045,23.99347377513316,62517.0
CA-523,2021,,,22.39390885679095,0.0,62517.0
CA-523,2022,,,54.38520722363517,31.351472399507333,62517.0
CA-523,2023,,,57.58433706031959,28.792168530159795,62517.0
CA-523,2024,,,39.66920997488683,20.63438744661452,62517.0
CA-524,2012,862.3026532021817,45545.60609236192,29.060323798160695,12.994453730884864,169303.0
CA-524,2013,941.1747584326279,46818.24050032604,87.71256268347284,22.385899836388017,169303.0
CA-524,2014,904.9272611637507,49079.80477937496,42.88169731192005,22.385899836388017,169303.0
CA-524,2015,903.1566728086339,51481.338030475854,42.291040324152554,30.182572074918934,169303.0
CA-524,2016,913.2433256168351,50460.911508439676,41.46412054127807,30.182572074918934,169303.0
CA-524,2017,1017.2093517350975,58635.92544867255,44.88993107032953,27.938075521402457,169303.0
CA-524,2018,939.3952575951683,53520.81911717606,45.185259564213275,27.938075521402457,169303.0
CA-524,2019,1088.7424603874992,60980.04137463775,42.5863688180363,30.655097665132928,169303.0
