state,overall_homeless,unsheltered,chronic_ind,ppl_in_families,individuals,shelt_es,shelt_th,year,population,cb_share,severe_share,renter_hh_total,unsheltered_share,chronic_share,family_share,es_share,th_share,homeless_per_10k
NJ,10264.0,1408.0,1755.0,4009.0,6255.0,7536.0,1292.0,2023,9290841.0,0.5109241089134521,0.2666596048155256,1283005.0,0.13717848791894,0.17098597038191737,0.3905884645362432,0.7342166796570537,0.12587685113016367,11.04743908543909
NJ,12762.0,1767.0,1846.0,4568.0,8194.0,9576.0,1390.0,2024,9500851.0,0.5223278740762763,0.2606506431367267,1279124.0,0.1384579219558063,0.1446481742673562,0.3579376273311393,0.7503526093088858,0.10891709763359975,13.432480943022894
NM,3015.0,1267.0,711.0,1154.0,1861.0,958.0,790.0,2007,1969915.0,0.47229711478183756,0.21239303388767986,220356.0,0.42023217247097844,0.23582089552238805,0.38275290215588725,0.3177446102819237,0.2620232172470978,15.305228905815735
NM,3015.0,1267.0,711.0,1154.0,1861.0,958.0,790.0,2008,1984356.0,0.47574097718345826,0.24538747185699944,228545.0,0.42023217247097844,0.23582089552238805,0.38275290215588725,0.3177446102819237,0.2620232172470978,15.193846265488652
NM,3475.0,1367.0,779.0,1132.0,2343.0,985.0,1123.0,2009,2009671.0,0.47392562309910335,0.22925800845281827,227574.0,0.3933812949640288,0.2241726618705036,0.32575539568345324,0.28345323741007195,0.32316546762589926,17.29138749576423
NM,3475.0,1367.0,779.0,1132.0,2343.0,985.0,1123.0,2010,2065932.0,0.48333387486829094,0.2476594085509917,245319.0,0.3933812949640288,0.2241726618705036,0.32575539568345324,0.28345323741007195,0.32316546762589926,16.8204955438998
NM,3601.0,848.0,971.0,1355.0,2246.0,1693.0,1060.0,2011,2082224.0,0.5325295462773294,0.2781451490947085,244281.0,0.23549014162732573,0.2696473201888364,0.37628436545404054,0.4701471813385171,0.2943626770341572,17.294008713759904
NM,3245.0,848.0,973.0,1109.0,2136.0,1380.0,1017.0,2012,2085538.0,0.5137557372151761,0.2705294985651304,246890.0,0.2613251155624037,0.29984591679506933,0.34175654853620957,0.4252696456086287,0.31340523882896765,15.559534278445177
NM,2819.0,428.0,399.0,1033.0,1786.0,1495.0,896.0,2013,2085287.0,0.5138629089246374,0.2663673774784886,241814.0,0.15182688896771904,0.14153955303299043,0.36644200070947147,0.5303299042213551,0.31784320681092587,13.518522869993435
NM,2746.0,428.0,617.0,942.0,1804.0,1409.0,909.0,2014,2085572.0,0.5139906907067573,0.25663866745135805,251765.0,0.15586307356154405,0.22469045884923525,0.3430444282592862,0.5131099781500364,0.3310269482884195,13.166651642810702
NM,2629.0,454.0,621.0,963.0,1666.0,1387.0,788.0,2015,2085109.0,0.5044897482958701,0.2592341624745895,247954.0,0.17268923545074172,0.23621148725751237,0.36629897299353364,0.5275770254849753,0.299733739064283,12.608453562859305
NM,2263.0,454.0,603.0,707.0,1556.0,1241.0,568.0,2016,2081015.0,0.4753644341298909,0.24677267287957355,247265.0,0.20061864781263808,0.2664604507291206,0.312417145382236,0.5483870967741935,0.2509942554131684,10.874501144874015
NM,2482.0,796.0,712.0,617.0,1865.0,1254.0,432.0,2017,2088070.0,0.4902691682888555,0.24282210226462156,246255.0,0.32070910556003224,0.2868654311039484,0.24858984689766317,0.5052377115229654,0.17405318291700242,11.886574683798914
NM,2551.0,796.0,814.0,602.0,1949.0,1368.0,387.0,2018,2095428.0,0.493153350564526,0.24298096813357417,268744.0,0.3120344962759702,0.31909055272442177,0.2359858878871031,0.5362602900823207,0.15170521364170914,12.17412385441065
NM,3241.0,1259.0,1283.0,777.0,2464.0,1616.0,366.0,2019,2096829.0,0.4681483973493517,0.21728410363556686,253368.0,0.38846035174328913,0.39586547361925334,0.23974082073434125,0.4986115396482567,0.11292810860845418,15.456672909426569
NM,3333.0,1259.0,1296.0,778.0,2555.0,1703.0,371.0,2020,2097021.0,,,,0.3777377737773777,0.38883888388838883,0.23342334233423342,0.510951095109511,0.1113111311131113,15.893975310690736
NM,2747.0,775.0,670.0,806.0,1941.0,1642.0,330.0,2021,2115877.0,0.4904121637508382,0.25516619786995026,254299.0,0.2821259555879141,0.24390243902439024,0.29341099381143065,0.5977429923552967,0.12013105205678923,12.98279625895078
NM,2560.0,554.0,714.0,774.0,1786.0,1725.0,281.0,2022,2113344.0,0.5325458019251104,0.2692703913301959,246552.0,0.21640625,0.27890625,0.30234375,0.673828125,0.109765625,12.113503528057901
NM,3842.0,1600.0,1394.0,1031.0,2811.0,1790.0,452.0,2023,2114371.0,0.4935454460245912,0.2591279748464114,263167.0,0.41644976574700676,0.36283185840707965,0.2683498178032275,0.4659031754294638,0.11764705882352941,18.170888647262
NM,4631.0,2242.0,1700.0,887.0,3744.0,2017.0,372.0,2024,2130256.0,0.4843034446140572,0.2567332581137585,247984.0,0.48412869790542,0.36709134096307494,0.19153530554955733,0.4355430792485424,0.08032822284603758,21.739171254534668
NV,8642.0,3824.0,871.0,2165.0,6477.0,1528.0,3290.0,2007,2565382.0,0.5008753890618053,0.21682692307692308,377691.0,0.44249016431381627,0.1007868548947003,0.25052071279796345,0.17681092339736174,0.380698912288822,33.686990865298036
NV,8726.0,3863.0,954.0,2214.0,6512.0,1525.0,3338.0,2008,2600167.0,0.4960512331380297,0.224804469273743,384431.0,0.4426999770799908,0.1093284437313775,0.2537245014898006,0.17476506990602797,0.3825349530139812,33.55938291655882
NV,11089.0,3297.0,1297.0,1695.0,9394.0,1311.0,6481.0,2009,2643085.0,0.5219095867399556,0.23548220759752064,393501.0,0.2973216701235459,0.11696275588420958,0.1528541798178375,0.11822526828388494,0.5844530615925693,41.95476119761566
NV,11205.0,3357.0,1415.0,1640.0,9565.0,1381.0,6467.0,2010,2704642.0,0.5307514473907108,0.2625955377517364,423942.0,0.2995983935742972,0.12628290941543954,0.1463632307005801,0.12324854975457385,0.5771530566711289,41.428773198079455
NV,9150.0,4605.0,1342.0,1177.0,7973.0,1436.0,3084.0,2011,2723322.0,0.5227576099266457,0.25939012023400354,429361.0,0.5032786885245901,0.14666666666666667,0.12863387978142077,0.1569398907103825,0.33704918032786885,33.5986710348611
NV,8497.0,4527.0,1603.0,1004.0,7493.0,2503.0,1442.0,2012,2758931.0,0.5120877028837292,0.2610748803766655,454281.0,0.5327762739790515,0.18865481934800518,0.11815935035895021,0.2945745557255502,0.16970695539602212,30.798160591910417
NV,7039.0,3341.0,718.0,839.0,6200.0,2496.0,1182.0,2013,2790136.0,0.49227195177826844,0.23648311065165187,458116.0,0.4746412842733343,0.10200312544395511,0.11919306719704503,0.3545958232703509,0.16792157976985367,25.22816092118807
NV,8582.0,3785.0,697.0,1226.0,7356.0,3582.0,1205.0,2014,2839099.0,0.4948428329086779,0.2331436316175471,473614.0,0.4410393847587975,0.08121649965043114,0.14285714285714285,0.4173852248893032,0.14041016080167792,30.227899766792213
NV,8743.0,4215.0,585.0,885.0,7858.0,3251.0,1262.0,2015,2890845.0,0.4946670255815082,0.23508775026587647,479105.0,0.48209996568683516,0.06691067139425827,0.10122383621182661,0.37184032940638223,0.14434404666590414,30.24375225928751
NV,7398.0,3927.0,330.0,545.0,6853.0,2328.0,1118.0,2016,2940058.0,0.4975050164858964,0.2332577545590354,476396.0,0.5308191403081914,0.04460665044606651,0.07366855907001893,0.3146796431467964,0.15112192484455259,25.16276889775644
NV,7833.0,4578.0,502.0,552.0,7281.0,2270.0,965.0,2017,2998039.0,0.4785973772815878,0.22775562643983696,475304.0,0.5844504021447721,0.06408783352483084,0.07047108387590961,0.2897995659389761,0.12319673177582025,26.12707840024763
NV,7544.0,4239.0,637.0,486.0,7058.0,2183.0,921.0,2018,3034392.0,0.5102866399286216,0.24292928855432644,488259.0,0.5619034994697774,0.08443796394485684,0.0644220572640509,0.2893690349946978,0.12208377518557795,24.861652680339255
NV,7169.0,3807.0,679.0,555.0,6614.0,2408.0,935.0,2019,3080156.0,0.5105865002351131,0.2411469242935921,496039.0,0.5310364067512903,0.09471334914213977,0.07741665504254429,0.3358906402566606,0.13042265308969173,23.274795172712032
NV,6900.0,4209.0,1331.0,519.0,6381.0,1873.0,811.0,2020,3030281.0,,,,0.61,0.19289855072463769,0.07521739130434782,0.27144927536231883,0.11753623188405797,22.77016553910347
NV,7090.0,3797.0,1827.0,545.0,6322.0,2529.0,764.0,2021,3143991.0,0.5570115508143566,0.2846974776255146,486832.0,0.5355430183356841,0.25768688293370945,0.0768688293370945,0.35669957686882936,0.1077574047954866,22.550955139502626
NV,7618.0,3567.0,2752.0,798.0,6820.0,3295.0,756.0,2022,3177772.0,0.5733144763981182,0.2950074265833942,475672.0,0.46823313205565764,0.3612496718298766,0.10475190338671567,0.4325282226306117,0.09923864531373064,23.97277085958338
NV,8666.0,4555.0,2378.0,1028.0,7638.0,3268.0,843.0,2023,3194176.0,0.5742496397567919,0.3007064281446596,484498.0,0.5256173551811678,0.2744057235171936,0.11862450957765983,0.37710593122547886,0.09727671359335334,27.130627742491335
NV,10106.0,4914.0,3093.0,1702.0,8404.0,4362.0,830.0,2024,3267467.0,0.5757108936858254,0.29355172055263085,494081.0,0.48624579457747874,0.3060558084306353,0.16841480308727488,0.43162477735998417,0.0821294280625371,30.929157050400203
NY,62601.0,5320.0,6476.0,34545.0,28056.0,44686.0,12595.0,2007,19297729.0,0.5029181599505856,0.2665852021352635,3158150.0,0.08498266800849827,0.10344882669605916,0.5518282455551828,0.7138224628999537,0.20119486909154805,32.43956840724626
NY,61125.0,4609.0,5089.0,35354.0,25771.0,44619.0,11897.0,2008,19490297.0,0.5052605920452294,0.2719738159409615,3191107.0,0.07540286298568508,0.08325562372188139,0.5783885480572597,0.7299631901840491,0.19463394683026586,31.36175913584077
NY,61067.0,3613.0,4280.0,36510.0,24557.0,46894.0,10560.0,2009,19541453.0,0.5156909867315376,0.27737854681236473,3232459.0,0.05916452421111239,0.07008695367383366,0.5978679155681464,0.7679106555095223,0.1729248202793653,31.24997921086011
NY,65606.0,4139.0,4259.0,39313.0,26293.0,50469.0,10856.0,2010,19392283.0,0.5318112960472398,0.2868344118114763,3292304.0,0.06308874188336433,0.06491784288022437,0.5992287290796573,0.7692741517544127,0.16547267018260525,33.83098318026815
NY,63445.0,3667.0,3840.0,36107.0,27338.0,49471.0,10179.0,2011,19465197.0,0.544100566990943,0.30601840638610184,3336251.0,0.057798092836314915,0.060524864055481124,0.5691071006383481,0.7797462368981007,0.16043817479706832,32.594070329727465
NY,69566.0,4084.0,4324.0,39433.0,30133.0,53018.0,12302.0,2012,19570261.0,0.5344914325176974,0.29504809673164833,3355029.0,0.058706839548055084,0.06215680073599172,0.5668429980162724,0.762125176091769,0.17683926055831872,35.54679214549055
NY,77430.0,4157.0,4045.0,46195.0,31235.0,61742.0,11375.0,2013,19651127.0,0.538155215101038,0.2946593334105655,3346057.0,0.05368720134314865,0.05224073356580137,0.5966033837014078,0.7973911920444272,0.14690688363683327,39.40232028422594
NY,80590.0,4103.0,4350.0,47947.0,32643.0,66893.0,9405.0,2014,19746227.0,0.546590944385432,0.2977041054024338,3424492.0,0.05091202382429582,0.05397692021342598,0.5949497456260082,0.8300409480084378,0.11670182404764859,40.812860097273266
NY,88250.0,4022.0,4327.0,52115.0,36135.0,75646.0,8400.0,2015,19795791.0,0.5362599842585101,0.2938636804584465,3394792.0,0.04557507082152974,0.049031161473087816,0.5905382436260623,0.8571784702549575,0.09518413597733712,44.580183737037835
NY,86352.0,3591.0,4112.0,51037.0,35315.0,75595.0,7003.0,2016,19745289.0,0.5286410973110354,0.2862469618490882,3367884.0,0.041585603112840465,0.047619047619047616,0.5910343709468223,0.8754284787845099,0.08109829534926812,43.73296334128105
NY,89503.0,4555.0,5087.0,52113.0,37390.0,79149.0,5724.0,2017,19849399.0,0.5268440138648202,0.28197118079247013,3374299.0,0.05089214886651844,0.056836083706691395,0.5822486397104008,0.8843167268136264,0.06395316358110902,45.0910377689521
NY,91897.0,4294.0,5829.0,52070.0,39827.0,82370.0,5137.0,2018,19542209.0,0.51965700194175,0.2814777886186726,3413230.0,0.04672622610096086,0.06342970934850975,0.5666126206513814,0.8963295863847568,0.055899539702057736,47.024878303164186
NY,92091.0,4047.0,5965.0,49978.0,42113.0,82967.0,4978.0,2019,19453561.0,0.5010806235115031,0.2629361131462701,3461296.0,0.043945662442583966,0.06477288768717898,0.542702327046074,0.9009240859584542,0.05405522798101878,47.338890807703535
NY,91271.0,4557.0,6427.0,47988.0,43283.0,81342.0,5297.0,2020,19514849.0,,,,0.04992823569370337,0.0704166712318261,0.525774890162264,0.8912140767604168,0.0580359588478268,46.770026250267165
NY,78920.0,2869.0,6408.0,38258.0,40627.0,71376.0,4612.0,2021,19835913.0,0.5328106521997362,0.2927949959572282,3413629.0,0.036353269133299546,0.08119614799797263,0.48476938672072983,0.9044095286365941,0.05843892549417131,39.78642172911325
NY,74178.0,4038.0,5994.0,34805.0,39373.0,65640.0,4441.0,2022,19677151.0,0.5241789533971564,0.2953335303888794,3569971.0,0.054436625414543395,0.08080562970152876,0.4692091994931112,0.8848984874221467,0.0598695030871687,37.69753050123974
NY,103200.0,5007.0,5674.0,53695.0,49505.0,93664.0,4463.0,2023,19571216.0,0.5134000975410854,0.2833087612016613,3587598.0,0.04851744186046512,0.05498062015503876,0.5203003875968992,0.9075968992248062,0.04324612403100775,52.730499729807285
NY,158019.0,5638.0,5077.0,95457.0,62562.0,147717.0,4600.0,2024,19867248.0,0.5150400869118682,0.2859029424772851,3575503.0,0.035679253760623725,0.03212904777273619,0.6040855846448845,0.9348053082224289,0.02911042343009385,79.53743769645399
OH,11264.0,1884.0,2308.0,4394.0,6870.0,5695.0,3685.0,2007,11466917.0,0.4884195709647422,0.25292545679020184,1366336.0,0.16725852272727273,0.20490056818181818,0.39009232954545453,0.5055930397727273,0.3271484375,9.823041363253958
OH,12912.0,2535.0,2252.0,5047.0,7865.0,6113.0,4264.0,2008,11485910.0,0.47891430402349267,0.2450694016711151,1395528.0,0.19632899628252787,0.17441140024783147,0.39087670384138784,0.47343556381660473,0.3302354399008674,11.241599490157942
OH,12700.0,1771.0,2303.0,4926.0,7774.0,6222.0,4707.0,2009,11542645.0,0.49921922813838787,0.2648729164416604,1446391.0,0.1394488188976378,0.18133858267716535,0.3878740157480315,0.48992125984251966,0.3706299212598425,11.00267746257465
OH,12569.0,1840.0,2240.0,4850.0,7719.0,6190.0,4452.0,2010,11536182.0,0.5193372638503693,0.2771697242973923,1429869.0,0.1463919166202562,0.17821624632031188,0.38586999761317525,0.49248150210836183,0.3542047895616199,10.895285805997165
OH,13030.0,1806.0,1881.0,5218.0,7812.0,5997.0,5134.0,2011,11544951.0,0.5171549479403235,0.27574368630620116,1498842.0,0.13860322333077513,0.14435917114351496,0.4004604758250192,0.4602455871066769,0.3940138142747506,11.28631901512618
OH,13977.0,1731.0,1788.0,6122.0,7855.0,6277.0,5874.0,2012,11544225.0,0.4932389193301923,0.25995034638031334,1535290.0,0.12384631895256493,0.1279244473062889,0.43800529441224867,0.44909494168991915,0.42026185876797595,12.107352377487445
OH,12325.0,1338.0,1677.0,4714.0,7611.0,6336.0,4555.0,2013,11570808.0,0.48337650699413304,0.25125810381281766,1548950.0,0.10855983772819473,0.13606490872210952,0.38247464503042594,0.5140770791075051,0.36957403651115617,10.651805820302263
OH,11823.0,1103.0,1340.0,4119.0,7704.0,7043.0,3604.0,2014,11594163.0,0.4812446967857406,0.24599138389678138,1592424.0,0.09329273450054977,0.11333840818743128,0.34838873382390256,0.5957032901970735,0.3048295694832107,10.197372591708431
OH,11182.0,1099.0,1160.0,3617.0,7565.0,6942.0,3056.0,2015,11613423.0,0.46706823744933224,0.23135463406405124,1593562.0,0.09828295474870327,0.10373815059917725,0.32346628510105524,0.6208191736719728,0.27329636916472905,9.628513488228235
OH,10404.0,1138.0,733.0,3458.0,6946.0,6530.0,2647.0,2016,11614373.0,0.4533836920878252,0.22672619380352946,1601860.0,0.10938100730488273,0.07045367166474432,0.33237216455209534,0.6276432141484044,0.2544213763936947,8.95786625761029
OH,10095.0,1309.0,725.0,3407.0,6688.0,6759.0,1967.0,2017,11658609.0,0.4434684319917942,0.22336424001943478,1597011.0,0.12966815255076772,0.0718177315502724,0.3374938088162457,0.6695393759286775,0.19484893511639426,8.658837430777549
OH,10249.0,1315.0,700.0,3320.0,6929.0,7234.0,1608.0,2018,11689442.0,0.4437378169119972,0.22445538098888748,1599221.0,0.12830520050736657,0.06829934627768562,0.3239340423455947,0.7058249585325398,0.15689335544931213,8.767741009365546
OH,10345.0,1507.0,807.0,3304.0,7041.0,7382.0,1344.0,2019,11689100.0,0.43436216841529157,0.2127053137187601,1606607.0,0.14567423876268729,0.07800869985500242,0.3193813436442726,0.7135814403093281,0.12991783470275495,8.850125330436047
OH,10655.0,1844.0,700.0,3019.0,7636.0,7276.0,1454.0,2020,11675275.0,,,,0.1730642890661661,0.0656968559361802,0.2833411543876114,0.6828718911309245,0.13646175504458,9.126123367543805
OH,7915.0,153.0,727.0,2742.0,5173.0,6469.0,1228.0,2021,11780017.0,0.44456976507555457,0.2225473660247721,1586436.0,0.019330385344283007,0.09185091598231207,0.34643082754264054,0.8173089071383449,0.15514845230574859,6.71900558377802
OH,10654.0,1948.0,1023.0,3214.0,7440.0,7344.0,1293.0,2022,11756058.0,0.46792278467316456,0.24441085783541489,1593154.0,0.18284212502346536,0.09602027407546461,0.301670733996621,0.6893185657968838,0.12136286840623241,9.062561617167932
OH,11386.0,2403.0,1183.0,3133.0,8253.0,7626.0,1285.0,2023,11785935.0,0.4752275240423776,0.23951414548904953,1617030.0,0.2110486562445108,0.10389952573335676,0.27516248023888984,0.6697698928508695,0.11285789566133848,9.660667566892233
OH,11759.0,2379.0,1429.0,3357.0,8402.0,8241.0,1069.0,2024,11883304.0,0.4773554690792327,0.2457339146844608,1577508.0,0.20231312186410408,0.12152393911046858,0.28548345947784676,0.7008249000765371,0.09090909090909091,9.895396095227387
OK,4221.0,1132.0,779.0,1239.0,2982.0,2154.0,935.0,2007,3617316.0,0.442185869679467,0.21972522810066936,444786.0,0.2681828950485667,0.1845534233593935,0.2935323383084577,0.5103056147832267,0.2215114901682066,11.668872722206189
OK,3846.0,1043.0,561.0,1172.0,2674.0,1933.0,870.0,2008,3642361.0,0.4478649020306895,0.22055524431089218,461234.0,0.27119084763390533,0.14586583463338534,0.3047321892875715,0.5026001040041602,0.22620904836193448,10.5590851648148
OK,4838.0,1531.0,654.0,1611.0,3227.0,2316.0,991.0,2009,3687050.0,0.46766615801558686,0.2262502467037966,469118.0,0.3164530797850351,0.13517982637453493,0.3329888383629599,0.47871021083092186,0.204836709384043,13.121601280156224
OK,5229.0,1914.0,620.0,1912.0,3317.0,2350.0,920.0,2010,3761702.0,0.4739408117678571,0.2393774005440619,461581.0,0.36603557085484795,0.11856951615987761,0.36565308854465484,0.4494167144769554,0.17594186268885065,13.900622643686289
OK,4625.0,1637.0,568.0,1389.0,3236.0,2062.0,867.0,2011,3791508.0,0.482676137155217,0.24449397980122364,475733.0,0.353945945945946,0.12281081081081081,0.3003243243243243,0.4458378378378378,0.18745945945945947,12.198312650270026
OK,5032.0,1989.0,481.0,1578.0,3454.0,2098.0,887.0,2012,3814820.0,0.4775040556199305,0.23538818076477405,486298.0,0.3952702702702703,0.09558823529411764,0.3135930047694754,0.41693163751987283,0.1762718600953895,13.19066168259577
OK,4408.0,1146.0,617.0,1229.0,3179.0,2301.0,915.0,2013,3850568.0,0.450615722469337,0.22232718692846157,498737.0,0.2599818511796733,0.13997277676950998,0.27881125226860254,0.522005444646098,0.20757713248638837,11.447661747565553
OK,4191.0,932.0,585.0,1227.0,2964.0,2499.0,710.0,2014,3878051.0,0.4490717577936482,0.22124840053662273,508942.0,0.22238129324743497,0.1395848246241947,0.2927702219040802,0.5962777380100215,0.16941064185158675,10.806974946951446
OK,3777.0,778.0,508.0,996.0,2781.0,2309.0,665.0,2015,3911338.0,0.4490055504162812,0.21432701202590193,508093.0,0.2059835848557056,0.134498279057453,0.2637013502779984,0.6113317447709823,0.17606566057717765,9.656542083552994
