cycle_or_week,period_label,year,geography,geo_type,eviction_risk_share,behind_on_rent_share
wk61,2023 Week 61,2023,Riverside Metro Area,metro,0.325775,0.071095
wk61,2023 Week 61,2023,SC,state,0.171586,0.198291
wk61,2023 Week 61,2023,SD,state,0.688061,0.162543
wk61,2023 Week 61,2023,San Francisco Metro Area,metro,0.157301,0.100222
wk61,2023 Week 61,2023,Seattle Metro Area,metro,0.154987,0.094141
wk61,2023 Week 61,2023,TN,state,0.288234,0.122513
wk61,2023 Week 61,2023,TX,state,0.42954,0.170629
wk61,2023 Week 61,2023,US,US,0.360089,0.120502
wk61,2023 Week 61,2023,UT,state,0.586267,0.088186
wk61,2023 Week 61,2023,VA,state,0.452024,0.114433
wk61,2023 Week 61,2023,VT,state,,0.013013
wk61,2023 Week 61,2023,WA,state,0.178921,0.104921
wk61,2023 Week 61,2023,WI,state,0.304952,0.090109
wk61,2023 Week 61,2023,WV,state,,0.103949
wk61,2023 Week 61,2023,WY,state,,0.062445
wk61,2023 Week 61,2023,Washington DC Metro Area,metro,0.478453,0.143744
wk62,2023 Week 62,2023,AK,state,0.076383,0.104562
wk62,2023 Week 62,2023,AL,state,0.313933,0.115938
wk62,2023 Week 62,2023,AR,state,0.215999,0.117516
wk62,2023 Week 62,2023,AZ,state,0.405309,0.105434
wk62,2023 Week 62,2023,Atlanta Metro Area,metro,,0.059994
wk62,2023 Week 62,2023,Boston Metro Area,metro,0.277588,0.082523
wk62,2023 Week 62,2023,CA,state,0.416495,0.131529
wk62,2023 Week 62,2023,CO,state,0.498073,0.069069
wk62,2023 Week 62,2023,CT,state,0.42345,0.119274
wk62,2023 Week 62,2023,Chicago Metro Area,metro,0.173471,0.141024
wk62,2023 Week 62,2023,DC,state,0.378101,0.088688
wk62,2023 Week 62,2023,DE,state,0.45838,0.204408
wk62,2023 Week 62,2023,Dallas Metro Area,metro,0.399948,0.071279
wk62,2023 Week 62,2023,Detroit Metro Area,metro,0.583194,0.125717
wk62,2023 Week 62,2023,FL,state,0.306283,0.145014
wk62,2023 Week 62,2023,GA,state,0.488726,0.103236
wk62,2023 Week 62,2023,HI,state,0.412704,0.118766
wk62,2023 Week 62,2023,Houston Metro Area,metro,0.637771,0.119175
wk62,2023 Week 62,2023,IA,state,0.361848,0.082724
wk62,2023 Week 62,2023,ID,state,0.422124,0.089927
wk62,2023 Week 62,2023,IL,state,0.174936,0.146819
wk62,2023 Week 62,2023,IN,state,,0.112492
wk62,2023 Week 62,2023,KS,state,,0.082176
wk62,2023 Week 62,2023,KY,state,0.100924,0.072232
wk62,2023 Week 62,2023,LA,state,0.315756,0.208075
wk62,2023 Week 62,2023,Los Angeles Metro Area,metro,0.333836,0.13634
wk62,2023 Week 62,2023,MA,state,0.469432,0.083501
wk62,2023 Week 62,2023,MD,state,0.54217,0.207632
wk62,2023 Week 62,2023,ME,state,0.308971,0.049952
wk62,2023 Week 62,2023,MI,state,0.492338,0.090131
wk62,2023 Week 62,2023,MN,state,0.076347,0.066074
wk62,2023 Week 62,2023,MO,state,0.442089,0.087527
wk62,2023 Week 62,2023,MS,state,0.575968,0.115368
wk62,2023 Week 62,2023,MT,state,,0.070338
wk62,2023 Week 62,2023,Miami Metro Area,metro,0.395845,0.165342
wk62,2023 Week 62,2023,NC,state,0.293674,0.147113
wk62,2023 Week 62,2023,ND,state,0.253554,0.120529
wk62,2023 Week 62,2023,NE,state,0.332773,0.078589
wk62,2023 Week 62,2023,NH,state,,0.04426
wk62,2023 Week 62,2023,NJ,state,0.435696,0.132282
wk62,2023 Week 62,2023,NM,state,0.358531,0.080535
wk62,2023 Week 62,2023,NV,state,0.319118,0.108027
wk62,2023 Week 62,2023,NY,state,0.268181,0.184883
wk62,2023 Week 62,2023,New York Metro Area,metro,0.231467,0.171805
wk62,2023 Week 62,2023,OH,state,0.380048,0.126729
wk62,2023 Week 62,2023,OK,state,0.197677,0.130586
wk62,2023 Week 62,2023,OR,state,0.477158,0.073466
wk62,2023 Week 62,2023,PA,state,0.347192,0.140343
wk62,2023 Week 62,2023,Philadelphia Metro Area,metro,0.336023,0.142953
wk62,2023 Week 62,2023,Phoenix Metro Area,metro,0.530838,0.104244
wk62,2023 Week 62,2023,RI,state,0.078787,0.048664
wk62,2023 Week 62,2023,Riverside Metro Area,metro,0.789422,0.085273
wk62,2023 Week 62,2023,SC,state,0.151198,0.11884
wk62,2023 Week 62,2023,SD,state,,0.080746
wk62,2023 Week 62,2023,San Francisco Metro Area,metro,0.491764,0.079954
wk62,2023 Week 62,2023,Seattle Metro Area,metro,0.371045,0.069899
wk62,2023 Week 62,2023,TN,state,0.625781,0.089482
wk62,2023 Week 62,2023,TX,state,0.483535,0.095192
wk62,2023 Week 62,2023,US,US,0.360593,0.118873
wk62,2023 Week 62,2023,UT,state,0.515173,0.046404
wk62,2023 Week 62,2023,VA,state,0.419545,0.075501
wk62,2023 Week 62,2023,VT,state,0.714286,0.039078
wk62,2023 Week 62,2023,WA,state,0.339447,0.066692
wk62,2023 Week 62,2023,WI,state,0.317678,0.123462
wk62,2023 Week 62,2023,WV,state,,0.092399
wk62,2023 Week 62,2023,WY,state,0.168479,0.053381
wk62,2023 Week 62,2023,Washington DC Metro Area,metro,0.572517,0.124327
wk63,2023 Week 63,2023,AK,state,0.515945,0.114046
wk63,2023 Week 63,2023,AL,state,0.285856,0.13233
wk63,2023 Week 63,2023,AR,state,0.512551,0.120167
wk63,2023 Week 63,2023,AZ,state,0.290353,0.090573
wk63,2023 Week 63,2023,Atlanta Metro Area,metro,0.449347,0.081765
wk63,2023 Week 63,2023,Boston Metro Area,metro,0.39858,0.099349
wk63,2023 Week 63,2023,CA,state,0.23385,0.103441
wk63,2023 Week 63,2023,CO,state,0.421715,0.059607
wk63,2023 Week 63,2023,CT,state,0.380912,0.170603
wk63,2023 Week 63,2023,Chicago Metro Area,metro,,0.121416
wk63,2023 Week 63,2023,DC,state,0.429791,0.122243
wk63,2023 Week 63,2023,DE,state,0.32473,0.145421
wk63,2023 Week 63,2023,Dallas Metro Area,metro,0.363115,0.114704
wk63,2023 Week 63,2023,Detroit Metro Area,metro,0.308355,0.148091
wk63,2023 Week 63,2023,FL,state,0.329912,0.110035
wk63,2023 Week 63,2023,GA,state,0.345803,0.096042
wk63,2023 Week 63,2023,HI,state,0.238414,0.102962
wk63,2023 Week 63,2023,Houston Metro Area,metro,0.818121,0.166889
wk63,2023 Week 63,2023,IA,state,0.201545,0.083116
wk63,2023 Week 63,2023,ID,state,0.444788,0.068732
wk63,2023 Week 63,2023,IL,state,0.308528,0.123196
wk63,2023 Week 63,2023,IN,state,0.505355,0.12645
wk63,2023 Week 63,2023,KS,state,0.387137,0.054957
wk63,2023 Week 63,2023,KY,state,0.566163,0.101117
wk63,2023 Week 63,2023,LA,state,0.743286,0.182217
wk63,2023 Week 63,2023,Los Angeles Metro Area,metro,0.220272,0.134761
wk63,2023 Week 63,2023,MA,state,0.445965,0.146411
wk63,2023 Week 63,2023,MD,state,0.284068,0.133217
wk63,2023 Week 63,2023,ME,state,0.167058,0.089727
wk63,2023 Week 63,2023,MI,state,0.369311,0.106956
wk63,2023 Week 63,2023,MN,state,0.272063,0.068602
wk63,2023 Week 63,2023,MO,state,0.413429,0.120696
wk63,2023 Week 63,2023,MS,state,0.526476,0.125484
wk63,2023 Week 63,2023,MT,state,0.629968,0.076251
wk63,2023 Week 63,2023,Miami Metro Area,metro,0.474749,0.158729
wk63,2023 Week 63,2023,NC,state,0.551314,0.121031
wk63,2023 Week 63,2023,ND,state,,0.056213
wk63,2023 Week 63,2023,NE,state,0.500365,0.087174
wk63,2023 Week 63,2023,NH,state,0.505339,0.083818
wk63,2023 Week 63,2023,NJ,state,0.114834,0.099625
wk63,2023 Week 63,2023,NM,state,0.363086,0.145191
wk63,2023 Week 63,2023,NV,state,0.118154,0.046891
wk63,2023 Week 63,2023,NY,state,0.37745,0.158114
wk63,2023 Week 63,2023,New York Metro Area,metro,0.360751,0.176294
wk63,2023 Week 63,2023,OH,state,0.271837,0.138541
wk63,2023 Week 63,2023,OK,state,0.509174,0.124671
wk63,2023 Week 63,2023,OR,state,0.446345,0.085505
wk63,2023 Week 63,2023,PA,state,0.318067,0.176674
wk63,2023 Week 63,2023,Philadelphia Metro Area,metro,0.472299,0.142644
wk63,2023 Week 63,2023,Phoenix Metro Area,metro,0.37773,0.095636
wk63,2023 Week 63,2023,RI,state,,0.055102
wk63,2023 Week 63,2023,Riverside Metro Area,metro,,0.10589
wk63,2023 Week 63,2023,SC,state,0.435562,0.111287
wk63,2023 Week 63,2023,SD,state,,0.091863
wk63,2023 Week 63,2023,San Francisco Metro Area,metro,0.285428,0.077492
wk63,2023 Week 63,2023,Seattle Metro Area,metro,0.209556,0.094217
wk63,2023 Week 63,2023,TN,state,0.533739,0.079209
wk63,2023 Week 63,2023,TX,state,0.60066,0.138091
wk63,2023 Week 63,2023,US,US,0.371947,0.114645
wk63,2023 Week 63,2023,UT,state,0.658485,0.093107
wk63,2023 Week 63,2023,VA,state,,0.068243
wk63,2023 Week 63,2023,VT,state,0.418002,0.091999
wk63,2023 Week 63,2023,WA,state,0.262046,0.091537
wk63,2023 Week 63,2023,WI,state,,0.091538
wk63,2023 Week 63,2023,WV,state,,0.047779
wk63,2023 Week 63,2023,WY,state,0.425915,0.122926
wk63,2023 Week 63,2023,Washington DC Metro Area,metro,0.205561,0.091717
cycle01,2024 Cycle 1,2024,AK,state,0.563204,0.127772
cycle01,2024 Cycle 1,2024,AL,state,0.32674,0.078483
cycle01,2024 Cycle 1,2024,AR,state,0.548915,0.093625
cycle01,2024 Cycle 1,2024,AZ,state,0.373692,0.096308
cycle01,2024 Cycle 1,2024,Atlanta Metro Area,metro,0.233728,0.112157
cycle01,2024 Cycle 1,2024,Boston Metro Area,metro,0.320652,0.073996
cycle01,2024 Cycle 1,2024,CA,state,0.292638,0.10903
cycle01,2024 Cycle 1,2024,CO,state,0.327199,0.091012
cycle01,2024 Cycle 1,2024,CT,state,0.28557,0.114906
cycle01,2024 Cycle 1,2024,Chicago Metro Area,metro,0.212495,0.066697
cycle01,2024 Cycle 1,2024,DC,state,0.476828,0.155574
cycle01,2024 Cycle 1,2024,DE,state,,0.059062
cycle01,2024 Cycle 1,2024,Dallas Metro Area,metro,0.442168,0.059207
cycle01,2024 Cycle 1,2024,Detroit Metro Area,metro,0.504503,0.157224
cycle01,2024 Cycle 1,2024,FL,state,0.563208,0.069713
cycle01,2024 Cycle 1,2024,GA,state,0.396399,0.135627
cycle01,2024 Cycle 1,2024,HI,state,,0.144214
cycle01,2024 Cycle 1,2024,Houston Metro Area,metro,0.421602,0.144289
cycle01,2024 Cycle 1,2024,IA,state,0.350616,0.08756
cycle01,2024 Cycle 1,2024,ID,state,0.40012,0.136992
cycle01,2024 Cycle 1,2024,IL,state,0.28543,0.0557
cycle01,2024 Cycle 1,2024,IN,state,0.167727,0.101087
cycle01,2024 Cycle 1,2024,KS,state,0.410045,0.07627
cycle01,2024 Cycle 1,2024,KY,state,0.482075,0.218533
cycle01,2024 Cycle 1,2024,LA,state,0.373069,0.163094
cycle01,2024 Cycle 1,2024,Los Angeles Metro Area,metro,0.112824,0.105794
cycle01,2024 Cycle 1,2024,MA,state,0.405643,0.087227
cycle01,2024 Cycle 1,2024,MD,state,0.584237,0.157626
cycle01,2024 Cycle 1,2024,ME,state,0.416897,0.08699
cycle01,2024 Cycle 1,2024,MI,state,0.532311,0.100601
cycle01,2024 Cycle 1,2024,MN,state,0.404708,0.106608
cycle01,2024 Cycle 1,2024,MO,state,0.354817,0.075185
cycle01,2024 Cycle 1,2024,MS,state,0.598527,0.16664
cycle01,2024 Cycle 1,2024,MT,state,0.283091,0.076636
cycle01,2024 Cycle 1,2024,Miami Metro Area,metro,0.639516,0.103979
cycle01,2024 Cycle 1,2024,NC,state,0.695442,0.155457
cycle01,2024 Cycle 1,2024,ND,state,,0.09865
cycle01,2024 Cycle 1,2024,NE,state,0.198765,0.117918
cycle01,2024 Cycle 1,2024,NH,state,0.079805,0.077114
cycle01,2024 Cycle 1,2024,NJ,state,0.294346,0.125188
cycle01,2024 Cycle 1,2024,NM,state,0.33796,0.077712
cycle01,2024 Cycle 1,2024,NV,state,0.338995,0.138285
cycle01,2024 Cycle 1,2024,NY,state,0.324962,0.158921
cycle01,2024 Cycle 1,2024,New York Metro Area,metro,0.305546,0.179339
cycle01,2024 Cycle 1,2024,OH,state,0.273873,0.141486
cycle01,2024 Cycle 1,2024,OK,state,0.171829,0.063729
cycle01,2024 Cycle 1,2024,OR,state,0.335492,0.08209
cycle01,2024 Cycle 1,2024,PA,state,0.365232,0.099495
cycle01,2024 Cycle 1,2024,Philadelphia Metro Area,metro,0.242877,0.112188
cycle01,2024 Cycle 1,2024,Phoenix Metro Area,metro,0.185662,0.056213
cycle01,2024 Cycle 1,2024,RI,state,0.498473,0.109019
cycle01,2024 Cycle 1,2024,Riverside Metro Area,metro,0.121973,0.171522
cycle01,2024 Cycle 1,2024,SC,state,0.606309,0.07733
cycle01,2024 Cycle 1,2024,SD,state,0.090494,0.129848
cycle01,2024 Cycle 1,2024,San Francisco Metro Area,metro,0.325537,0.07326
cycle01,2024 Cycle 1,2024,Seattle Metro Area,metro,0.335006,0.105466
cycle01,2024 Cycle 1,2024,TN,state,0.520531,0.162595
cycle01,2024 Cycle 1,2024,TX,state,0.29227,0.10544
cycle01,2024 Cycle 1,2024,US,US,0.371806,0.110998
cycle01,2024 Cycle 1,2024,UT,state,0.13324,0.035942
cycle01,2024 Cycle 1,2024,VA,state,0.309552,0.102485
cycle01,2024 Cycle 1,2024,VT,state,0.67115,0.209551
cycle01,2024 Cycle 1,2024,WA,state,0.281721,0.101387
cycle01,2024 Cycle 1,2024,WI,state,0.464266,0.112367
cycle01,2024 Cycle 1,2024,WV,state,0.161902,0.087021
cycle01,2024 Cycle 1,2024,WY,state,0.291012,0.090246
cycle01,2024 Cycle 1,2024,Washington DC Metro Area,metro,0.634861,0.125855
cycle02,2024 Cycle 2,2024,AK,state,0.348404,0.075676
cycle02,2024 Cycle 2,2024,AL,state,0.401114,0.126553
cycle02,2024 Cycle 2,2024,AR,state,0.412408,0.141014
cycle02,2024 Cycle 2,2024,AZ,state,0.364515,0.060013
cycle02,2024 Cycle 2,2024,Atlanta Metro Area,metro,0.589382,0.114419
cycle02,2024 Cycle 2,2024,Boston Metro Area,metro,0.350762,0.084491
cycle02,2024 Cycle 2,2024,CA,state,0.510574,0.103337
cycle02,2024 Cycle 2,2024,CO,state,0.293336,0.095259
cycle02,2024 Cycle 2,2024,CT,state,0.237614,0.086909
cycle02,2024 Cycle 2,2024,Chicago Metro Area,metro,0.741743,0.113354
cycle02,2024 Cycle 2,2024,DC,state,0.129923,0.138431
cycle02,2024 Cycle 2,2024,DE,state,0.49696,0.087988
cycle02,2024 Cycle 2,2024,Dallas Metro Area,metro,0.466118,0.087736
cycle02,2024 Cycle 2,2024,Detroit Metro Area,metro,0.703291,0.178625
cycle02,2024 Cycle 2,2024,FL,state,0.340371,0.114846
cycle02,2024 Cycle 2,2024,GA,state,0.380163,0.12818
cycle02,2024 Cycle 2,2024,HI,state,0.154553,0.103879
cycle02,2024 Cycle 2,2024,Houston Metro Area,metro,0.429534,0.089606
cycle02,2024 Cycle 2,2024,IA,state,,0.098753
cycle02,2024 Cycle 2,2024,ID,state,0.355983,0.111749
cycle02,2024 Cycle 2,2024,IL,state,0.630225,0.108725
cycle02,2024 Cycle 2,2024,IN,state,0.307683,0.085211
cycle02,2024 Cycle 2,2024,KS,state,0.511861,0.050455
cycle02,2024 Cycle 2,2024,KY,state,0.578153,0.105216
cycle02,2024 Cycle 2,2024,LA,state,0.455791,0.220273
cycle02,2024 Cycle 2,2024,Los Angeles Metro Area,metro,0.282623,0.082015
cycle02,2024 Cycle 2,2024,MA,state,0.379168,0.085757
cycle02,2024 Cycle 2,2024,MD,state,0.583045,0.135383
cycle02,2024 Cycle 2,2024,ME,state,0.655938,0.130964
cycle02,2024 Cycle 2,2024,MI,state,0.506635,0.165545
cycle02,2024 Cycle 2,2024,MN,state,0.329902,0.09542
cycle02,2024 Cycle 2,2024,MO,state,0.376646,0.08664
cycle02,2024 Cycle 2,2024,MS,state,0.282565,0.144896
cycle02,2024 Cycle 2,2024,MT,state,0.387136,0.072781
cycle02,2024 Cycle 2,2024,Miami Metro Area,metro,0.284348,0.199183
cycle02,2024 Cycle 2,2024,NC,state,0.346248,0.102049
cycle02,2024 Cycle 2,2024,ND,state,0.386273,0.090359
cycle02,2024 Cycle 2,2024,NE,state,0.656867,0.091689
cycle02,2024 Cycle 2,2024,NH,state,0.23433,0.094405
cycle02,2024 Cycle 2,2024,NJ,state,0.283213,0.116276
cycle02,2024 Cycle 2,2024,NM,state,0.278694,0.078387
cycle02,2024 Cycle 2,2024,NV,state,0.248769,0.086716
cycle02,2024 Cycle 2,2024,NY,state,0.219047,0.131236
cycle02,2024 Cycle 2,2024,New York Metro Area,metro,0.235135,0.142286
cycle02,2024 Cycle 2,2024,OH,state,0.585227,0.134617
cycle02,2024 Cycle 2,2024,OK,state,0.287018,0.177578
cycle02,2024 Cycle 2,2024,OR,state,0.409306,0.102505
cycle02,2024 Cycle 2,2024,PA,state,0.447459,0.106341
cycle02,2024 Cycle 2,2024,Philadelphia Metro Area,metro,0.400618,0.114678
cycle02,2024 Cycle 2,2024,Phoenix Metro Area,metro,0.356318,0.056232
cycle02,2024 Cycle 2,2024,RI,state,0.316833,0.138138
cycle02,2024 Cycle 2,2024,Riverside Metro Area,metro,0.480459,0.135887
cycle02,2024 Cycle 2,2024,SC,state,0.328586,0.142409
cycle02,2024 Cycle 2,2024,SD,state,0.458235,0.081601
cycle02,2024 Cycle 2,2024,San Francisco Metro Area,metro,0.349947,0.06609
cycle02,2024 Cycle 2,2024,Seattle Metro Area,metro,0.59913,0.065328
cycle02,2024 Cycle 2,2024,TN,state,0.372048,0.175749
cycle02,2024 Cycle 2,2024,TX,state,0.488734,0.130343
cycle02,2024 Cycle 2,2024,US,US,0.408903,0.113399
cycle02,2024 Cycle 2,2024,UT,state,0.313113,0.068929
cycle02,2024 Cycle 2,2024,VA,state,0.345697,0.08333
cycle02,2024 Cycle 2,2024,VT,state,,0.123614
cycle02,2024 Cycle 2,2024,WA,state,0.466154,0.065303
cycle02,2024 Cycle 2,2024,WI,state,0.471598,0.117523
cycle02,2024 Cycle 2,2024,WV,state,,0.089162
cycle02,2024 Cycle 2,2024,WY,state,0.218993,0.104704
cycle02,2024 Cycle 2,2024,Washington DC Metro Area,metro,0.496481,0.106651
cycle03,2024 Cycle 3,2024,AK,state,0.647685,0.098299
cycle03,2024 Cycle 3,2024,AL,state,0.350241,0.139385
cycle03,2024 Cycle 3,2024,AR,state,0.165125,0.077347
cycle03,2024 Cycle 3,2024,AZ,state,0.231008,0.06318
cycle03,2024 Cycle 3,2024,Atlanta Metro Area,metro,0.392651,0.138055
cycle03,2024 Cycle 3,2024,Boston Metro Area,metro,0.376834,0.093087
cycle03,2024 Cycle 3,2024,CA,state,0.350143,0.095006
cycle03,2024 Cycle 3,2024,CO,state,0.384537,0.074067
cycle03,2024 Cycle 3,2024,CT,state,0.419616,0.110589
cycle03,2024 Cycle 3,2024,Chicago Metro Area,metro,0.378948,0.119392
cycle03,2024 Cycle 3,2024,DC,state,,0.134728
cycle03,2024 Cycle 3,2024,DE,state,,0.258556
cycle03,2024 Cycle 3,2024,Dallas Metro Area,metro,0.477775,0.078178
cycle03,2024 Cycle 3,2024,Detroit Metro Area,metro,0.142567,0.132396
cycle03,2024 Cycle 3,2024,FL,state,0.399176,0.110007
cycle03,2024 Cycle 3,2024,GA,state,0.523777,0.144458
cycle03,2024 Cycle 3,2024,HI,state,0.293121,0.091333
cycle03,2024 Cycle 3,2024,Houston Metro Area,metro,0.508633,0.113285
cycle03,2024 Cycle 3,2024,IA,state,0.212904,0.083857
cycle03,2024 Cycle 3,2024,ID,state,0.196108,0.076228
cycle03,2024 Cycle 3,2024,IL,state,0.259284,0.141955
cycle03,2024 Cycle 3,2024,IN,state,0.578346,0.110672
cycle03,2024 Cycle 3,2024,KS,state,0.312036,0.073781
cycle03,2024 Cycle 3,2024,KY,state,0.603136,0.08423
cycle03,2024 Cycle 3,2024,LA,state,0.66704,0.113942
cycle03,2024 Cycle 3,2024,Los Angeles Metro Area,metro,0.423124,0.120259
cycle03,2024 Cycle 3,2024,MA,state,0.417326,0.116764
cycle03,2024 Cycle 3,2024,MD,state,0.442523,0.215037
cycle03,2024 Cycle 3,2024,ME,state,0.195424,0.115881
cycle03,2024 Cycle 3,2024,MI,state,0.25417,0.105811
cycle03,2024 Cycle 3,2024,MN,state,0.401631,0.081673
cycle03,2024 Cycle 3,2024,MO,state,0.194396,0.077578
cycle03,2024 Cycle 3,2024,MS,state,0.417511,0.166648
cycle03,2024 Cycle 3,2024,MT,state,0.462785,0.045669
cycle03,2024 Cycle 3,2024,Miami Metro Area,metro,0.262967,0.190915
cycle03,2024 Cycle 3,2024,NC,state,0.212739,0.137993
cycle03,2024 Cycle 3,2024,ND,state,,0.05549
cycle03,2024 Cycle 3,2024,NE,state,0.236957,0.05567
cycle03,2024 Cycle 3,2024,NH,state,0.624729,0.095286
cycle03,2024 Cycle 3,2024,NJ,state,0.092908,0.122767
cycle03,2024 Cycle 3,2024,NM,state,0.67783,0.109566
cycle03,2024 Cycle 3,2024,NV,state,0.466008,0.10234
cycle03,2024 Cycle 3,2024,NY,state,0.345046,0.134999
cycle03,2024 Cycle 3,2024,New York Metro Area,metro,0.260139,0.146135
cycle03,2024 Cycle 3,2024,OH,state,0.518764,0.135952
cycle03,2024 Cycle 3,2024,OK,state,0.633496,0.061389
cycle03,2024 Cycle 3,2024,OR,state,0.461154,0.068666
cycle03,2024 Cycle 3,2024,PA,state,0.402274,0.092031
cycle03,2024 Cycle 3,2024,Philadelphia Metro Area,metro,0.255918,0.095841
cycle03,2024 Cycle 3,2024,Phoenix Metro Area,metro,0.28163,0.060201
cycle03,2024 Cycle 3,2024,RI,state,,0.095457
cycle03,2024 Cycle 3,2024,Riverside Metro Area,metro,0.173466,0.129444
cycle03,2024 Cycle 3,2024,SC,state,0.407241,0.12331
cycle03,2024 Cycle 3,2024,SD,state,0.194046,0.205192
cycle03,2024 Cycle 3,2024,San Francisco Metro Area,metro,0.195998,0.054011
cycle03,2024 Cycle 3,2024,Seattle Metro Area,metro,0.366484,0.085923
cycle03,2024 Cycle 3,2024,TN,state,0.668621,0.091763
cycle03,2024 Cycle 3,2024,TX,state,0.460946,0.071628
cycle03,2024 Cycle 3,2024,US,US,0.375011,0.104493
cycle03,2024 Cycle 3,2024,UT,state,0.132036,0.137446
cycle03,2024 Cycle 3,2024,VA,state,0.341209,0.040715
cycle03,2024 Cycle 3,2024,VT,state,0.404969,0.07182
cycle03,2024 Cycle 3,2024,WA,state,0.467858,0.078985
cycle03,2024 Cycle 3,2024,WI,state,,0.0717
cycle03,2024 Cycle 3,2024,WV,state,,0.063164
cycle03,2024 Cycle 3,2024,WY,state,,0.12298
cycle03,2024 Cycle 3,2024,Washington DC Metro Area,metro,0.288884,0.097996
cycle04,2024 Cycle 4,2024,AK,state,0.530756,0.094965
cycle04,2024 Cycle 4,2024,AL,state,0.350562,0.105556
cycle04,2024 Cycle 4,2024,AR,state,0.541972,0.070142
cycle04,2024 Cycle 4,2024,AZ,state,0.280567,0.101237
cycle04,2024 Cycle 4,2024,Atlanta Metro Area,metro,0.360743,0.126758
cycle04,2024 Cycle 4,2024,Boston Metro Area,metro,0.251037,0.088167
cycle04,2024 Cycle 4,2024,CA,state,0.275502,0.112558
cycle04,2024 Cycle 4,2024,CO,state,0.250726,0.076367
cycle04,2024 Cycle 4,2024,CT,state,0.430617,0.10393
cycle04,2024 Cycle 4,2024,Chicago Metro Area,metro,0.336381,0.158306
cycle04,2024 Cycle 4,2024,DC,state,0.573619,0.133534
cycle04,2024 Cycle 4,2024,DE,state,0.418489,0.130591
cycle04,2024 Cycle 4,2024,Dallas Metro Area,metro,0.13435,0.070884
cycle04,2024 Cycle 4,2024,Detroit Metro Area,metro,0.446415,0.146678
cycle04,2024 Cycle 4,2024,FL,state,0.537509,0.10402
cycle04,2024 Cycle 4,2024,GA,state,0.407498,0.135912
cycle04,2024 Cycle 4,2024,HI,state,0.460824,0.103251
cycle04,2024 Cycle 4,2024,Houston Metro Area,metro,0.301501,0.080245
cycle04,2024 Cycle 4,2024,IA,state,0.588552,0.103265
cycle04,2024 Cycle 4,2024,ID,state,0.417946,0.049934
cycle04,2024 Cycle 4,2024,IL,state,0.397569,0.113882
cycle04,2024 Cycle 4,2024,IN,state,,0.12643
cycle04,2024 Cycle 4,2024,KS,state,0.227289,0.035677
cycle04,2024 Cycle 4,2024,KY,state,0.442416,0.117319
cycle04,2024 Cycle 4,2024,LA,state,0.155346,0.135035
cycle04,2024 Cycle 4,2024,Los Angeles Metro Area,metro,0.111225,0.105238
cycle04,2024 Cycle 4,2024,MA,state,0.336891,0.082716
cycle04,2024 Cycle 4,2024,MD,state,0.474605,0.184157
cycle04,2024 Cycle 4,2024,ME,state,0.580904,0.090941
cycle04,2024 Cycle 4,2024,MI,state,0.381586,0.100585
cycle04,2024 Cycle 4,2024,MN,state,0.113237,0.129343
cycle04,2024 Cycle 4,2024,MO,state,0.597352,0.122201
cycle04,2024 Cycle 4,2024,MS,state,0.609071,0.13196
cycle04,2024 Cycle 4,2024,MT,state,,0.049346
cycle04,2024 Cycle 4,2024,Miami Metro Area,metro,0.180112,0.090127
cycle04,2024 Cycle 4,2024,NC,state,0.263371,0.127338
cycle04,2024 Cycle 4,2024,ND,state,0.213551,0.100871
cycle04,2024 Cycle 4,2024,NE,state,0.274892,0.082315
cycle04,2024 Cycle 4,2024,NH,state,,0.107961
cycle04,2024 Cycle 4,2024,NJ,state,0.209389,0.159456
cycle04,2024 Cycle 4,2024,NM,state,0.594095,0.109296
cycle04,2024 Cycle 4,2024,NV,state,0.200329,0.108765
cycle04,2024 Cycle 4,2024,NY,state,0.239146,0.1438
cycle04,2024 Cycle 4,2024,New York Metro Area,metro,0.252886,0.15714
cycle04,2024 Cycle 4,2024,OH,state,0.601516,0.059196
cycle04,2024 Cycle 4,2024,OK,state,0.555086,0.059451
cycle04,2024 Cycle 4,2024,OR,state,0.291886,0.03864
cycle04,2024 Cycle 4,2024,PA,state,0.263857,0.079262
cycle04,2024 Cycle 4,2024,Philadelphia Metro Area,metro,0.118746,0.120439
cycle04,2024 Cycle 4,2024,Phoenix Metro Area,metro,0.325076,0.098484
cycle04,2024 Cycle 4,2024,RI,state,0.355884,0.07653
cycle04,2024 Cycle 4,2024,Riverside Metro Area,metro,0.123481,0.10396
cycle04,2024 Cycle 4,2024,SC,state,0.605029,0.178592
cycle04,2024 Cycle 4,2024,SD,state,,0.140853
cycle04,2024 Cycle 4,2024,San Francisco Metro Area,metro,0.426603,0.152852
cycle04,2024 Cycle 4,2024,Seattle Metro Area,metro,0.339223,0.07796
cycle04,2024 Cycle 4,2024,TN,state,0.345006,0.137164
cycle04,2024 Cycle 4,2024,TX,state,0.288865,0.093593
cycle04,2024 Cycle 4,2024,US,US,0.332056,0.109384
cycle04,2024 Cycle 4,2024,UT,state,0.139634,0.061647
cycle04,2024 Cycle 4,2024,VA,state,0.254755,0.098798
cycle04,2024 Cycle 4,2024,VT,state,0.622855,0.063351
cycle04,2024 Cycle 4,2024,WA,state,0.15126,0.10866
cycle04,2024 Cycle 4,2024,WI,state,0.469076,0.08362
cycle04,2024 Cycle 4,2024,WV,state,,0.056638
cycle04,2024 Cycle 4,2024,WY,state,0.35449,0.078077
