# contract_version=1.1 mode=production target_season=2025-26 train_seasons=2019-20-2020-21-2021-22-2022-23-2023-24-2024-25 source=v6.1_LOCKED_forward_rookie_aware note=as_if_25-26_unplayed
source,player_name,team,position,nba_api_id,games_proj,minutes_proj,PTS_proj,PTS_stddev_per_game,REB_proj,REB_stddev_per_game,AST_proj,AST_stddev_per_game,STL_proj,STL_stddev_per_game,BLK_proj,BLK_stddev_per_game,TOV_proj,TOV_stddev_per_game,FGM_proj,FGM_stddev_per_game,FGA_proj,FGA_stddev_per_game,FG_pct_proj,FTM_proj,FTM_stddev_per_game,FTA_proj,FTA_stddev_per_game,FT_pct_proj,3PM_proj,3PM_stddev_per_game,3PA_proj,3PA_stddev_per_game,3P_pct_proj,projection_method,years_in_league,draft_year,draft_pick,draft_round,pre_nba_league,pre_nba_team,cohort_size_n,auction_value_seed,resolve_value
nba_projections,Marcus Sasser,DET,Guard,1631204,57.0,14.1930,7.2209,1.1961,1.3251,0.2864,2.6503,0.3655,0.5580,0.1154,0.0000,0.0633,0.9415,0.1882,2.6566,0.4769,5.8676,0.8059,0.4528,0.7932,0.2219,0.9742,0.4103,0.8142,1.1144,0.2316,2.9763,0.4574,0.3744,cohort_regression,2,2023,25,1,NCAA_D1,Houston,,1.00,1.00
nba_projections,Dalen Terry,CHI,Forward,1631207,73.0,13.5068,4.9661,1.1116,1.9141,0.3769,1.5367,0.2849,0.6470,0.1098,0.1618,0.0910,0.5931,0.1791,1.8403,0.4142,4.0977,0.7395,0.4491,0.7407,0.3720,1.0102,0.3904,0.7332,0.5447,0.1742,1.5912,0.3849,0.3424,cohort_regression,3,2022,18,1,NCAA_D1,Arizona,,1.00,1.00
nba_projections,Isaiah Wong,CHA,Guard,1631209,20.0,13.2500,5.9035,1.0629,1.0861,0.2673,1.0861,0.3412,0.5430,0.1077,0.0000,0.0591,0.8689,0.1757,2.0170,0.3808,4.7917,0.7535,0.4209,1.2299,0.4513,1.6043,0.3830,0.7666,0.6396,0.1328,1.7288,0.4290,0.3699,cohort_regression,2,2023,55,2,NCAA_D1,Miami (FL),,1.00,1.00
nba_projections,Jacob Toppin,NYK,Forward,1631210,17.0,4.4706,1.2576,0.3650,0.8824,0.1248,0.3529,0.0943,0.1176,0.0363,0.0000,0.0301,0.1765,0.0593,0.4921,0.1335,1.1072,0.2589,0.4444,0.0000,0.1076,0.0000,0.1292,,0.2734,0.0637,0.7132,0.1528,0.3833,cohort_regression,2,,,,G_LEAGUE,CPS,,1.00,1.00
nba_projections,Peyton Watson,DEN,Guard,1631212,68.0,24.3676,7.3837,2.0151,3.5103,0.4917,1.2871,0.6275,0.5851,0.1981,1.7259,0.1087,0.8483,0.3231,2.7686,0.7369,5.8631,1.4871,0.4722,1.2075,0.6206,1.6812,0.7044,0.7182,0.6390,0.3398,1.8500,0.9559,0.3454,cohort_regression,3,2022,30,1,NCAA_D1,UCLA,,2.24,2.24
nba_projections,Tyrese Martin,BKN,Forward,1631213,60.0,21.8667,8.9712,1.8380,3.2299,0.6102,2.1964,0.4612,0.6783,0.1778,0.1292,0.1473,1.1305,0.2899,3.2420,0.6907,7.8187,1.2613,0.4146,0.7891,0.4432,1.0046,0.6321,0.7855,1.6982,0.3387,4.8093,0.7388,0.3531,cohort_regression,3,2022,51,2,NCAA_D1,UConn,,1.00,1.00
nba_projections,Caleb Houstan,ORL,Guard,1631216,58.0,13.5690,4.2079,1.1099,1.5276,0.2738,0.6889,0.3494,0.4493,0.1103,0.0899,0.0605,0.2396,0.1799,1.3943,0.3786,3.3191,0.8032,0.4201,0.2875,0.5222,0.3593,0.3922,0.8000,1.1318,0.1916,2.9664,0.4927,0.3815,cohort_regression,3,2022,32,2,NCAA_D1,Michigan,,1.00,1.00
nba_projections,Moussa Diabaté,CHA,Forward,1631217,70.0,17.7429,7.9653,1.4949,6.0407,0.4952,0.9338,0.3742,0.6420,0.1442,0.3794,0.1195,0.8755,0.2352,3.3007,0.5078,5.8410,0.8810,0.5651,1.3638,0.3990,2.0307,0.5129,0.6716,0.0000,0.0133,0.0000,0.2971,,cohort_regression,3,,,,G_LEAGUE,GBO,,1.00,1.00
nba_projections,Trayce Jackson-Davis,GSW,Forward,1631218,62.0,15.5968,5.6019,1.3141,5.1989,0.4353,1.5718,0.3289,0.4836,0.1268,0.4030,0.1051,0.7657,0.2068,2.4011,0.4551,4.1214,0.7764,0.5826,0.7997,0.3103,1.2343,0.4508,0.6479,0.0000,0.0120,0.0000,0.2667,,cohort_regression,2,2023,57,2,NCAA_D1,Indiana,,1.00,1.00
nba_projections,Collin Gillespie,PHX,Guard,1631221,32.0,14.3750,5.5613,1.2027,2.4163,0.2900,2.2934,0.3702,0.7372,0.1169,0.1229,0.0641,0.4915,0.1906,1.9617,0.4665,4.4345,0.8071,0.4424,0.5404,0.4149,0.6806,0.4155,0.7940,1.0976,0.1904,2.7546,0.4471,0.3985,cohort_regression,3,,,,G_LEAGUE,VAL,,1.00,1.00
nba_projections,Jake LaRavia,MEM,Forward,1631222,66.0,20.4545,6.1344,1.7127,3.6232,0.5708,1.7128,0.4314,1.0870,0.1663,0.1647,0.1378,1.0211,0.2712,2.1160,0.6208,4.5792,1.2150,0.4621,1.0827,0.5393,1.5019,0.5913,0.7209,0.8197,0.2785,2.0652,0.7496,0.3969,cohort_regression,3,2022,19,1,NCAA_D1,Wake Forest,,1.00,1.00
nba_projections,David Roddy,ATL,Forward,1631223,33.0,12.3939,5.0428,1.0860,2.7174,0.3459,1.0604,0.2614,0.4639,0.1008,0.3977,0.0835,0.4639,0.1643,1.9046,0.3959,4.3539,0.6731,0.4374,0.6130,0.3065,0.8122,0.3583,0.7547,0.6206,0.2222,1.9026,0.3427,0.3262,cohort_regression,3,2022,23,1,NCAA_D1,Colorado St.,,1.00,1.00
nba_projections,Dominick Barlow,ATL,Forward,1631230,35.0,10.7429,4.4664,1.0913,2.5837,0.2998,0.6799,0.2266,0.2266,0.0873,0.4080,0.0724,0.1360,0.1424,1.8001,0.3869,3.5804,0.6097,0.5028,0.6954,0.2333,0.9496,0.3105,0.7323,0.1707,0.3100,0.5135,0.3457,0.3325,cohort_regression,3,,,,G_LEAGUE,CPS,,1.00,1.00
nba_projections,Keion Brooks Jr.,NOP,Forward,1631232,14.0,23.6429,10.2281,2.0091,4.1429,0.6598,0.9286,0.4986,0.7143,0.1922,0.7143,0.1593,0.8571,0.3135,3.8175,0.7384,8.0373,1.3683,0.4750,1.5846,0.5737,2.0654,0.6834,0.7672,1.0084,0.3653,2.8979,0.8066,0.3480,cohort_regression,1,,,,G_LEAGUE,BHM,,1.00,1.00
nba_projections,Mouhamed Gueye,ATL,Forward,1631243,33.0,16.1212,5.5790,1.3719,5.2045,0.4499,0.8886,0.3400,0.6982,0.1311,0.9520,0.1086,0.4443,0.2137,2.0390,0.5307,4.7008,1.0052,0.4338,0.9062,0.3077,1.1712,0.4660,0.7738,0.5947,0.2571,1.9199,0.6652,0.3098,cohort_regression,2,2023,39,2,NCAA_D1,Washington St.,,1.00,1.00
nba_projections,Quenton Jackson,IND,Guard,1631245,28.0,13.6071,6.2245,1.1371,1.6406,0.2746,2.4126,0.3504,1.1581,0.1106,0.0000,0.0607,0.4825,0.1804,2.2285,0.4923,4.7496,0.7541,0.4692,1.1911,0.2127,1.5303,0.3933,0.7783,0.5763,0.2075,1.5790,0.4051,0.3650,cohort_regression,3,,,,G_LEAGUE,IMA,,1.00,1.00
nba_projections,Vince Williams Jr.,MEM,Guard,1631246,27.0,18.4815,5.7419,1.6098,3.5721,0.3729,2.0966,0.4759,0.3106,0.1502,0.3106,0.0824,1.0095,0.2450,2.0303,0.5665,4.7517,1.0604,0.4273,0.8321,0.7942,1.0574,0.5342,0.7870,0.8492,0.2580,2.5870,0.6148,0.3283,cohort_regression,3,2022,47,2,NCAA_D1,VCU,,1.00,1.00
nba_projections,Luke Travers,CLE,Forward,1631247,12.0,7.3333,1.3432,0.6179,1.6667,0.2047,0.6667,0.1547,0.0833,0.0596,0.0833,0.0494,0.6667,0.0972,0.5597,0.2395,1.3992,0.4247,0.4000,0.2239,0.2370,0.2839,0.2120,0.7885,0.0000,0.0112,0.0000,0.2507,,cohort_regression,1,2022,56,2,G_LEAGUE,CLC,,1.00,1.00
nba_projections,Baylor Scheierman,BOS,Guard,1631248,31.0,12.4194,3.9046,1.0325,1.9758,0.2506,1.0820,0.3198,0.6116,0.1010,0.0941,0.0554,0.5175,0.1647,1.3476,0.3880,3.3725,0.7042,0.3996,0.3110,0.4939,0.4007,0.3590,0.7760,0.8984,0.1652,2.6544,0.3986,0.3385,cohort_regression,1,2024,30,1,NCAA_D1,Creighton,,1.00,1.00
nba_projections,Pete Nance,PHI,Forward,1631250,13.0,10.6154,2.9196,0.8940,1.6154,0.2962,0.7692,0.2239,0.1538,0.0863,0.1538,0.0715,0.3077,0.1407,1.0756,0.3287,2.3838,0.6148,0.4512,0.0768,0.2551,0.0999,0.3068,0.7692,0.6915,0.1624,1.8952,0.3629,0.3649,cohort_regression,2,,,,G_LEAGUE,WIS,,1.00,1.00
nba_projections,Karlo Matković,NOP,Forward,1631255,42.0,18.8571,8.9210,1.6434,5.1466,0.5263,1.2352,0.3977,0.4941,0.1533,0.7823,0.1270,0.9470,0.2500,3.7057,0.5761,6.8053,1.0752,0.5445,0.9333,0.5714,1.2005,0.5451,0.7774,0.5764,0.3677,1.6893,0.6157,0.3412,cohort_regression,1,,,,G_LEAGUE,BHM,,1.00,1.00
nba_projections,AJ Green,MIL,Guard,1631260,73.0,22.7534,6.5806,1.9210,2.3768,0.4591,1.6291,0.5859,0.5074,0.1850,0.0801,0.1015,0.5341,0.3017,2.2099,0.6292,5.1069,1.4203,0.4327,0.2860,0.5862,0.3596,0.6577,0.7951,1.8747,0.3546,4.5261,0.9412,0.4142,cohort_regression,3,,,,G_LEAGUE,WIS,,3.30,3.30
nba_projections,Jamal Cain,NOP,Forward,1631288,36.0,13.9444,6.5621,1.1835,2.0445,0.3892,0.6291,0.2941,0.7339,0.1134,0.1048,0.0939,0.7339,0.1849,2.2924,0.4650,5.1642,0.7506,0.4439,1.1483,0.3062,1.5435,0.4031,0.7440,0.8289,0.2111,2.4145,0.3722,0.3433,cohort_regression,3,,,,G_LEAGUE,SXF,,1.00,1.00
nba_projections,Justin Minaya,POR,Forward,1631303,19.0,5.1579,1.0178,0.4656,0.5263,0.1439,0.3684,0.1088,0.3158,0.0419,0.0526,0.0347,0.2632,0.0684,0.3927,0.1509,0.9300,0.3187,0.4222,0.0584,0.1241,0.0764,0.1491,0.7642,0.1741,0.1307,0.5179,0.2085,0.3361,cohort_regression,3,,,,G_LEAGUE,RCR,,1.00,1.00
nba_projections,Cole Swider,TOR,Forward,1631306,10.0,17.0000,6.0129,1.4431,2.7000,0.4744,0.3000,0.3585,0.4000,0.1382,0.2000,0.1145,0.4000,0.2254,2.2421,0.5310,5.6302,0.9846,0.3982,0.0000,0.4090,0.0000,0.4914,,1.5287,0.2654,4.4935,0.5812,0.3402,cohort_regression,3,,,,G_LEAGUE,SBL,,1.00,1.00
nba_projections,Lester Quinones,NOP,Guard,1631311,13.0,14.3077,6.8371,1.2327,1.4615,0.2887,1.8462,0.3684,0.2308,0.1163,0.1538,0.0638,1.0769,0.1897,2.3736,0.4389,5.5152,0.8175,0.4304,0.8460,0.3442,1.0901,0.4136,0.7761,1.2439,0.2727,3.5367,0.4700,0.3517,cohort_regression,3,,,,G_LEAGUE,BHM,,1.00,1.00
nba_projections,Sidy Cissoko,SAS,Guard,1631321,20.0,5.7000,1.6169,0.4803,0.9380,0.1150,0.7215,0.1468,0.1443,0.0463,0.0722,0.0254,0.7215,0.0756,0.6568,0.1768,1.4597,0.3345,0.4500,0.1516,0.0960,0.2129,0.1648,0.7119,0.1516,0.1614,0.4547,0.2022,0.3333,cohort_regression,3,2023,44,2,G_LEAGUE,RCR,,1.00,1.00
nba_projections,Simone Fontecchio,DET,Forward,1631323,75.0,16.5067,6.2138,1.4265,3.0579,0.4607,0.9797,0.3481,0.5641,0.1342,0.1781,0.1112,0.6235,0.2188,2.1627,0.5311,5.0725,0.9749,0.4264,0.7659,0.3202,0.9464,0.4771,0.8093,1.1225,0.2897,3.1153,0.5957,0.3603,cohort_regression,3,,,,,,,1.00,1.00
nba_projections,Nate Williams,HOU,Guard,1631466,20.0,7.3500,2.9534,0.6713,0.6596,0.1483,0.4712,0.1893,0.3769,0.0598,0.0942,0.0328,0.5654,0.0974,1.2268,0.2481,2.7481,0.4250,0.4464,0.2272,0.2132,0.2995,0.2125,0.7586,0.2726,0.1086,0.8633,0.2502,0.3158,cohort_regression,3,,,,G_LEAGUE,RGV,,1.00,1.00
nba_projections,Victor Wembanyama,SAS,Forward,1641705,46.0,33.1739,23.0540,2.7769,11.7509,0.9258,3.3513,0.6997,1.1030,0.2697,3.7755,0.2235,2.8847,0.4398,8.4050,0.9914,17.8069,1.9158,0.4720,3.5929,1.0090,4.4182,0.9589,0.8132,2.6511,0.4603,7.6191,1.1248,0.3480,cohort_regression,2,2023,1,1,LNB_PRO_A,Metropolitans 92,,26.33,26.33
nba_projections,Brandon Miller,CHA,Forward,1641706,27.0,34.2593,22.4275,2.9231,4.5377,0.9561,3.4789,0.7225,0.6050,0.2785,0.9075,0.2308,2.8738,0.4542,8.0141,1.1737,19.0595,1.8900,0.4205,2.6192,0.7137,3.1853,0.9903,0.8223,3.7802,0.5045,10.4816,1.0035,0.3607,cohort_regression,2,2023,2,1,NCAA_D1,Alabama,,1.00,1.00
nba_projections,Amen Thompson,HOU,Guard,1641708,69.0,32.2319,14.0931,2.6537,7.9254,0.6503,4.8242,0.8300,1.5109,0.2620,1.4048,0.1437,1.9880,0.4273,5.6458,0.9670,10.3609,1.9246,0.5449,2.4665,0.8909,3.4996,0.9317,0.7048,0.3349,0.4457,1.1228,1.1973,0.2983,cohort_regression,2,2023,4,1,OTHER_INTL,City Reapers,,18.82,18.82
nba_projections,Ausar Thompson,DET,Guard,1641709,59.0,22.5254,10.6621,1.8986,4.8721,0.4545,2.4677,0.5801,1.6135,0.1831,0.8542,0.1005,1.2655,0.2986,4.4230,0.8602,8.5845,1.7915,0.5152,1.5727,0.5283,2.3200,0.6511,0.6779,0.2433,0.6633,0.8573,1.4493,0.2837,cohort_regression,2,2023,5,1,OTHER_INTL,City Reapers,,1.00,1.00
nba_projections,Anthony Black,ORL,Guard,1641710,78.0,24.1282,9.7983,1.9999,3.2377,0.4868,2.6210,0.6213,1.2848,0.1961,0.6424,0.1076,1.4903,0.3199,3.4976,0.7227,8.1164,1.3480,0.4309,1.9379,0.6841,2.5700,0.6974,0.7540,0.8652,0.3112,2.5719,0.7381,0.3364,cohort_regression,2,2023,6,1,NCAA_D1,Arkansas,,1.00,1.00
nba_projections,Gradey Dick,TOR,Guard,1641711,54.0,29.4630,12.2061,2.4867,3.9499,0.5945,1.6122,0.7587,0.8867,0.2395,0.1612,0.1314,1.4107,0.3906,4.2253,0.9071,10.1390,1.7431,0.4167,1.9101,0.7466,2.2926,0.8517,0.8332,1.8454,0.4218,5.2158,1.0683,0.3538,cohort_regression,2,2023,13,1,NCAA_D1,Kansas,,1.00,1.00
nba_projections,Rayan Rupert,POR,Guard,1641712,52.0,8.8462,3.3779,0.7835,1.4460,0.1785,0.5104,0.2278,0.3402,0.0719,0.0851,0.0394,0.7230,0.1173,1.2437,0.2767,3.0266,0.5025,0.4109,0.4809,0.2188,0.6203,0.2557,0.7753,0.4097,0.1865,1.2533,0.2855,0.3269,cohort_regression,2,2023,43,2,G_LEAGUE,RCR,,1.00,1.00
nba_projections,GG Jackson,MEM,Forward,1641713,29.0,15.8276,5.4322,1.3452,3.2114,0.4417,1.2234,0.3338,0.4588,0.1287,0.1529,0.1066,0.9940,0.2098,1.9012,0.4638,4.6728,0.9929,0.4069,0.8151,0.5074,1.0745,0.4575,0.7585,0.8146,0.2153,2.3282,0.6621,0.3499,cohort_regression,2,,,,G_LEAGUE,MHU,,1.00,1.00
nba_projections,Cam Whitmore,HOU,Forward,1641715,51.0,16.2549,8.5713,1.3506,2.7970,0.4536,1.1350,0.3428,0.6486,0.1321,0.2432,0.1095,0.9323,0.2155,3.1958,0.4970,7.1277,0.9850,0.4484,1.0113,0.3753,1.3472,0.4699,0.7506,1.1684,0.2243,3.2717,0.6268,0.3571,cohort_regression,2,2023,20,1,NCAA_D1,Villanova,,1.00,1.00
nba_projections,Jarace Walker,IND,Forward,1641716,75.0,15.8667,6.2824,1.3296,3.2755,0.4428,1.6227,0.3346,0.4508,0.1290,0.3907,0.1069,1.0217,0.2104,2.3199,0.4724,4.9847,0.9113,0.4654,0.6101,0.5536,0.8349,0.4586,0.7307,1.0325,0.2386,2.6340,0.5294,0.3920,cohort_regression,2,2023,8,1,NCAA_D1,Houston,,1.00,1.00
nba_projections,Cason Wallace,OKC,Guard,1641717,68.0,27.6029,9.6738,2.3031,3.3135,0.5569,2.6796,0.7108,1.7288,0.2244,0.3458,0.1231,1.0661,0.3660,3.9028,0.8312,8.2002,1.6444,0.4759,0.5084,0.6168,0.6441,0.7979,0.7894,1.3597,0.4641,3.6863,1.0193,0.3689,cohort_regression,2,2023,10,1,NCAA_D1,Kentucky,,9.01,9.01
nba_projections,Keyonte George,UTA,Guard,1641718,67.0,31.4328,17.3869,2.6402,4.1079,0.6342,5.4772,0.8094,0.5781,0.2555,0.0913,0.1402,2.5864,0.4167,5.5792,1.0132,14.1149,1.8310,0.3953,3.5530,0.6353,4.3580,0.9086,0.8153,2.6754,0.5101,7.7915,1.0925,0.3434,cohort_regression,2,2023,16,1,NCAA_D1,Baylor,,1.00,1.00
nba_projections,Jalen Hood-Schifino,PHI,Guard,1641720,15.0,20.9333,7.0730,1.7649,1.8000,0.4224,2.4667,0.5391,0.3333,0.1702,0.4667,0.0934,1.2000,0.2775,2.4783,0.6503,6.1345,1.2183,0.4040,1.1696,0.4909,1.4605,0.6051,0.8008,0.9468,0.3253,2.8403,0.7257,0.3333,cohort_regression,2,2023,17,1,NCAA_D1,Indiana,,1.00,1.00
nba_projections,Maxwell Lewis,BKN,Forward,1641721,27.0,12.1111,4.2911,1.0462,2.1463,0.3380,0.6643,0.2554,0.3066,0.0985,0.3066,0.0816,0.5110,0.1606,1.6587,0.3908,3.8424,0.6917,0.4317,0.2621,0.2135,0.3419,0.3501,0.7667,0.7115,0.2153,1.9229,0.3974,0.3700,cohort_regression,2,2023,40,2,NCAA_D1,Pepperdine,,1.00,1.00
nba_projections,Jordan Hawkins,NOP,Guard,1641722,56.0,23.6250,10.4792,2.0061,3.0306,0.4767,1.3776,0.6084,0.5166,0.1921,0.3444,0.1054,1.1365,0.3132,3.5677,0.7023,9.3130,1.3893,0.3831,1.3778,0.6891,1.7127,0.6829,0.8045,1.9659,0.3757,5.7468,0.8429,0.3421,cohort_regression,2,2023,14,1,NCAA_D1,UConn,,1.00,1.00
nba_projections,Kobe Bufkin,ATL,Guard,1641723,10.0,12.3000,5.5106,1.0936,2.1000,0.2482,1.7000,0.3167,0.3000,0.1000,0.2000,0.0549,0.8000,0.1631,1.8715,0.3988,4.4277,0.7124,0.4227,1.3516,0.3077,1.7675,0.3555,0.7647,0.4159,0.1959,1.3044,0.4205,0.3188,cohort_regression,2,2023,15,1,NCAA_D1,Michigan,,1.00,1.00
nba_projections,Jett Howard,ORL,Guard,1641724,60.0,11.6500,4.5569,0.9989,1.0591,0.2351,0.9120,0.3000,0.2354,0.0947,0.1471,0.0520,0.7061,0.1545,1.6726,0.3586,4.2365,0.6821,0.3948,0.2731,0.2602,0.3588,0.3368,0.7610,0.9387,0.2034,2.9750,0.4106,0.3155,cohort_regression,2,2023,11,1,NCAA_D1,Michigan,,1.00,1.00
nba_projections,Trey Alexander,DEN,Guard,1641725,23.0,5.0435,2.0423,0.4641,0.7441,0.1018,0.4961,0.1299,0.1654,0.0410,0.0000,0.0225,0.3307,0.0669,0.8297,0.1592,2.0973,0.2889,0.3956,0.1915,0.2810,0.2462,0.1458,0.7778,0.1915,0.0895,0.6109,0.1669,0.3134,cohort_regression,1,,,,G_LEAGUE,GRG,,1.00,1.00
nba_projections,Dereck Lively II,DAL,Center,1641726,36.0,23.0556,7.7218,1.9426,7.3734,0.6434,2.4211,0.5937,0.4952,0.1874,1.4857,0.1553,1.1005,0.3057,3.6237,0.7122,5.5017,1.3353,0.6586,1.0614,0.5632,1.5584,0.6664,0.6811,0.0000,0.0353,0.0000,0.7882,,cohort_regression,2,2023,12,1,NCAA_D1,Duke,,1.00,1.00
nba_projections,Dariq Whitehead,BKN,Guard,1641727,18.0,13.6667,6.0597,1.1347,1.5556,0.2758,0.6667,0.3519,0.3333,0.1111,0.0556,0.0609,0.6667,0.1812,2.0731,0.4179,4.8102,0.7915,0.4310,0.1595,0.3146,0.2073,0.3950,0.7691,1.7541,0.2003,4.3747,0.4672,0.4010,cohort_regression,2,2023,22,1,NCAA_D1,Duke,,1.00,1.00
nba_projections,Brice Sensabaugh,UTA,Forward,1641729,71.0,20.2113,10.3732,1.6695,3.0252,0.5640,1.6430,0.4263,0.6520,0.1643,0.1304,0.1362,1.3822,0.2680,3.6917,0.6313,8.1554,1.1501,0.4527,0.9414,0.5486,1.1235,0.5842,0.8379,2.0485,0.2702,5.0954,0.6559,0.4020,cohort_regression,2,2023,28,1,NCAA_D1,Ohio St.,,4.97,4.97
nba_projections,Noah Clowney,BKN,Forward,1641730,46.0,22.7174,8.8948,1.9676,3.7927,0.6340,0.8993,0.4791,0.6647,0.1847,0.3519,0.1530,1.0166,0.3012,2.8671,0.8202,7.4218,1.2489,0.3863,1.4175,0.4504,1.7657,0.6567,0.8028,1.7430,0.3694,5.1190,0.6572,0.3405,cohort_regression,2,2023,21,1,NCAA_D1,Alabama,,1.00,1.00
nba_projections,Bilal Coulibaly,WAS,Guard,1641731,59.0,33.0169,12.3110,2.8492,4.5710,0.6662,3.2700,0.8502,1.3010,0.2684,0.6329,0.1472,2.1800,0.4377,4.4343,1.0325,10.3749,1.8907,0.4274,2.2979,0.8241,3.0671,0.9544,0.7492,1.1445,0.5488,3.7056,1.0920,0.3089,cohort_regression,2,2023,7,1,LNB_PRO_A,Metropolitans 92,,1.00,1.00
nba_projections,Colby Jones,SAC,Guard,1641732,37.0,13.9459,4.6610,1.1785,2.3418,0.2814,1.3631,0.3591,0.7340,0.1134,0.2796,0.0622,0.5592,0.1849,1.7377,0.4384,3.7773,0.7993,0.4600,0.7260,0.3030,0.9953,0.4031,0.7294,0.4597,0.2342,1.3468,0.4625,0.3413,cohort_regression,2,2023,34,2,NCAA_D1,Xavier,,1.00,1.00
nba_projections,Nick Smith Jr.,CHA,Guard,1641733,60.0,22.8000,10.2482,1.9553,1.9636,0.4600,2.6455,0.5871,0.1636,0.1854,0.0273,0.1017,1.5000,0.3023,3.8474,0.7318,9.6547,1.3139,0.3985,0.7023,0.4155,0.8383,0.6591,0.8377,1.8510,0.3886,5.2373,0.7684,0.3534,cohort_regression,2,2023,27,1,G_LEAGUE,GBO,,1.00,1.00
nba_projections,Emoni Bates,CLE,Forward,1641734,10.0,7.5000,3.6031,0.6265,0.7000,0.2093,0.8000,0.1582,0.1000,0.0610,0.1000,0.0505,0.2000,0.0994,1.2660,0.2304,3.0946,0.4344,0.4091,0.0000,0.1805,0.0000,0.2168,,1.0712,0.1119,2.9550,0.2564,0.3625,cohort_regression,2,2023,49,2,NCAA_D1,Eastern Mich.,,1.00,1.00
nba_projections,Reece Beekman,BKN,Guard,1641736,35.0,13.5143,2.5799,1.3270,1.2116,0.2727,1.7708,0.3480,1.0718,0.1099,0.0000,0.0603,0.6058,0.1792,0.9685,0.5119,2.6317,0.7912,0.3680,0.4472,0.2601,0.5773,0.3906,0.7746,0.1957,0.2898,0.7044,0.4764,0.2778,cohort_regression,1,,,,G_LEAGUE,LIN,,1.00,1.00
nba_projections,Adem Bona,PHI,Forward,1641737,58.0,15.6897,6.5914,1.3219,4.3255,0.4379,0.4863,0.3309,0.5375,0.1275,1.2541,0.1057,1.1006,0.2080,2.6405,0.4401,4.1928,0.8182,0.6298,1.3105,0.4295,1.8214,0.4535,0.7195,0.0000,0.0163,0.0000,0.3627,,cohort_regression,1,2024,41,2,NCAA_D1,UCLA,,1.00,1.00
nba_projections,Kobe Brown,LAC,Forward,1641738,38.0,7.1316,1.6154,0.6526,1.2622,0.1990,0.6311,0.1504,0.2524,0.0580,0.1262,0.0480,0.3787,0.0946,0.6870,0.2488,1.5192,0.4357,0.4522,0.0827,0.1124,0.1070,0.2061,0.7728,0.1588,0.1374,0.4909,0.2805,0.3234,cohort_regression,2,2023,30,1,NCAA_D1,Missouri,,1.00,1.00
nba_projections,Toumani Camara,POR,Forward,1641739,78.0,32.6923,12.1927,2.7103,5.8590,0.9124,2.4125,0.6895,1.5017,0.2658,0.7139,0.2202,1.3047,0.4334,4.5380,1.0057,9.9293,1.8439,0.4570,1.3348,0.8363,1.7886,0.9450,0.7463,1.7818,0.4708,4.8371,1.0316,0.3684,cohort_regression,2,2023,52,2,NCAA_D1,Dayton,,18.04,18.04
nba_projections,Jaylen Clark,MIN,Guard,1641740,40.0,13.0750,4.0091,1.0864,1.4802,0.2638,0.8634,0.3367,0.9868,0.1063,0.0617,0.0583,0.3084,0.1733,1.3774,0.4065,2.9688,0.8415,0.4640,0.7133,0.2426,0.9131,0.3779,0.7812,0.5411,0.2511,1.3957,0.5783,0.3877,cohort_regression,2,2023,53,2,NCAA_D1,UCLA,,1.00,1.00
nba_projections,Ricky Council IV,PHI,Guard,1641741,73.0,17.1918,7.1993,1.4928,2.9492,0.3469,1.4626,0.4427,0.4316,0.1398,0.1678,0.0767,0.7673,0.2279,2.3808,0.5472,5.9568,0.9521,0.3997,1.7175,0.4489,2.1702,0.4969,0.7914,0.7203,0.2552,2.4868,0.5105,0.2897,cohort_regression,2,,,,G_LEAGUE,DEL,,1.00,1.00
nba_projections,Zach Edey,MEM,Center,1641744,66.0,21.5000,8.1033,1.9300,8.8824,0.6000,1.0588,0.5537,0.4412,0.1748,1.3235,0.1448,1.0882,0.2850,3.5758,0.8577,6.3827,1.5903,0.5602,1.2822,0.4798,1.7404,0.6215,0.7367,0.2564,0.7179,0.7232,1.2324,0.3546,cohort_regression,1,2024,9,1,NCAA_D1,Purdue,,7.57,7.57
nba_projections,Adam Flagler,OKC,Guard,1641745,34.0,5.9412,2.0359,0.5078,0.9177,0.1199,0.5796,0.1530,0.1449,0.0483,0.0966,0.0265,0.1449,0.0788,0.7830,0.1740,2.2232,0.3811,0.3522,0.0313,0.0927,0.0405,0.1717,0.7729,0.4385,0.1033,1.5540,0.2610,0.2822,cohort_regression,2,,,,G_LEAGUE,OKL,,1.00,1.00
nba_projections,Andre Jackson Jr.,MIL,Guard,1641748,64.0,15.2656,4.1252,1.2471,3.1363,0.3080,1.3225,0.3931,0.4912,0.1241,0.2645,0.0681,0.8313,0.2024,1.6806,0.4386,3.5384,0.9722,0.4750,0.2225,0.4326,0.3113,0.4413,0.7149,0.5415,0.2793,1.4388,0.6603,0.3763,cohort_regression,2,2023,36,2,G_LEAGUE,WIS,,1.00,1.00
nba_projections,Chris Livingston,MIL,Forward,1641753,21.0,5.0476,1.8346,0.4253,1.6482,0.1409,0.4121,0.1065,0.1030,0.0410,0.0000,0.0340,0.1030,0.0669,0.5504,0.1811,1.3244,0.2900,0.4156,0.7338,0.1082,0.9497,0.1459,0.7727,0.0000,0.0076,0.0000,0.1687,,cohort_regression,2,2023,58,2,NCAA_D1,Kentucky,,1.00,1.00
