,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"mu_player_zone[196,5]",-4.31266,0.0111648,0.545968,0.550274,-5.19933,-4.31453,-3.41148,2451.5,1086.06,1.00281
"mu_player_zone[196,6]",-3.53689,0.0151119,0.742381,0.776304,-4.71131,-3.53607,-2.31665,2459.4,1135.28,1.00545
"mu_player_zone[197,1]",-2.16595,0.00309663,0.148775,0.150743,-2.41187,-2.16775,-1.92691,2342.8,1043.96,1.00623
"mu_player_zone[197,2]",-2.45544,0.00426368,0.19917,0.202523,-2.76639,-2.46235,-2.11517,2265.15,1170.08,0.999448
"mu_player_zone[197,3]",-2.82194,0.00607279,0.281429,0.269166,-3.27385,-2.83844,-2.34396,2465.1,1204.09,1.00269
"mu_player_zone[197,4]",-3.14012,0.00454769,0.221941,0.221708,-3.48631,-3.15223,-2.75257,2553.56,1205.5,1.00278
"mu_player_zone[197,5]",-3.81374,0.00537065,0.241712,0.2509,-4.19561,-3.8247,-3.40878,2055.68,1188.02,1.00042
"mu_player_zone[197,6]",-1.83994,0.00480057,0.231268,0.226356,-2.20083,-1.84463,-1.45987,2448.73,1080.01,1.0045
"mu_player_zone[198,1]",-1.98222,0.00318898,0.153953,0.15674,-2.22291,-1.98598,-1.71993,2485.92,872.47,0.999539
"mu_player_zone[198,2]",-2.72936,0.00440682,0.194493,0.196081,-3.02932,-2.724,-2.42342,2056.13,1128.36,1.00446
"mu_player_zone[198,3]",-3.06621,0.00582847,0.307049,0.293088,-3.5534,-3.07342,-2.53685,3023.21,962.091,0.999967
"mu_player_zone[198,4]",-3.33922,0.00494367,0.219115,0.218661,-3.6968,-3.33986,-2.97476,2025.24,1216.4,1.00162
"mu_player_zone[198,5]",-3.83863,0.0055646,0.255163,0.250797,-4.24349,-3.8517,-3.41352,2255.78,1265.6,1.00075
"mu_player_zone[198,6]",-2.09868,0.00516909,0.237056,0.235822,-2.47938,-2.11107,-1.70335,2216.71,1054.48,1.00642
"mu_player_zone[199,1]",-2.64322,0.00683604,0.304693,0.302295,-3.13248,-2.65271,-2.1185,2026.33,1184.88,0.999612
"mu_player_zone[199,2]",-3.07061,0.00902829,0.428578,0.432778,-3.77895,-3.07574,-2.38783,2337.33,1237.31,1.00371
"mu_player_zone[199,3]",-3.29948,0.0108323,0.574839,0.582691,-4.228,-3.30967,-2.32469,2809.26,941.274,1.00319
"mu_player_zone[199,4]",-4.06889,0.0113615,0.492697,0.495181,-4.87888,-4.09431,-3.22582,2007.17,1098.32,0.999484
"mu_player_zone[199,5]",-4.28124,0.0105967,0.512849,0.516953,-5.13484,-4.26984,-3.45572,2483.38,1081.59,1.00356
"mu_player_zone[199,6]",-2.03363,0.0110916,0.489614,0.494499,-2.81841,-2.06311,-1.16853,2039.33,1126.94,1.00334
"mu_player_zone[200,1]",-2.51883,0.00640597,0.321867,0.323007,-3.04479,-2.51656,-2.01238,2598.59,1285.31,1.00045
"mu_player_zone[200,2]",-2.82396,0.0107475,0.426523,0.430221,-3.51898,-2.8258,-2.12107,1681.23,1095.28,1.001
"mu_player_zone[200,3]",-2.76544,0.0113854,0.571712,0.608296,-3.66779,-2.78653,-1.82336,2630.71,1215.2,0.999752
"mu_player_zone[200,4]",-3.7949,0.0109665,0.531663,0.542128,-4.67701,-3.79141,-2.91495,2309.24,786.322,1.00059
"mu_player_zone[200,5]",-4.10591,0.0118483,0.568834,0.558829,-5.03134,-4.11385,-3.14014,2349.46,1170.63,1.00499
"mu_player_zone[200,6]",-2.05836,0.0125395,0.593189,0.602669,-3.01841,-2.07319,-1.09157,2374.29,901.76,1.00763
"mu_player_zone[201,1]",-2.73001,0.00345074,0.16423,0.1664,-2.99117,-2.72966,-2.45583,2313.41,1209.32,0.999433
"mu_player_zone[201,2]",-4.05725,0.00525919,0.242727,0.228684,-4.44521,-4.06128,-3.6368,2226.92,957.135,1.00276
"mu_player_zone[201,3]",-4.80984,0.00719741,0.375834,0.375557,-5.3952,-4.83429,-4.15927,2763.33,877.308,1.00399
"mu_player_zone[201,4]",-3.85457,0.00541427,0.247468,0.243243,-4.25124,-3.86448,-3.42817,2206.59,1085.95,1.00475
"mu_player_zone[201,5]",-3.35682,0.00515046,0.237988,0.241597,-3.74356,-3.35876,-2.94494,2223.56,1143.73,1.00193
"mu_player_zone[201,6]",-1.94011,0.00504742,0.233058,0.244362,-2.30333,-1.94478,-1.55447,2273.79,1291.83,1.00185
"mu_player_zone[202,1]",-1.51994,0.00420218,0.195128,0.187497,-1.82498,-1.52109,-1.19206,2189.71,1477.71,1.00276
"mu_player_zone[202,2]",-2.45107,0.00571886,0.278743,0.270389,-2.91334,-2.4627,-1.98718,2558.44,1055.35,1.00672
