row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
148,52,3.52895231872359,2.8491875749999998,17.2841461875,0.936003665625,0.06322604236162499,0.000770292144675,34.08823529411764
149,52,3.5176437624017445,3.28542964375,26.736502375,0.15308957812500001,0.21031884012006252,0.6365915674999999,33.704918032786885
150,52,3.5871672460415853,3.1519996125,23.413226812499996,0.33340989843749996,0.26927610789362505,0.3973139995625,36.131578947368425
151,52,3.5921155154113213,3.29458128125,26.98641275,0.132246780075,0.22068744529068748,0.6470657600000002,36.31081081081081
152,53,2.9639835752394106,2.84781885,17.2605005,0.93900133375,0.0604540831825,0.00054458777738125,19.374999999999996
153,53,3.0180308222764465,2.9778631437499996,19.666921375,0.6158782046875,0.26040018464006254,0.12372159762500001,20.450980392156858
154,53,2.9570920370528246,2.9913690625000005,19.937376437500003,0.5830141366875,0.279642367870625,0.1373434901875,19.241935483870968
155,54,3.545936227307067,2.847895525,17.2612086875,0.9408859737499999,0.058364420265937494,0.0007496064335000001,34.67213114754099
156,54,3.4757491616947,3.15999365625,23.6002144375,0.3346619944375,0.24502950682737498,0.4203084938125,32.322033898305094
157,54,3.509281457787022,3.27150444375,26.3679455,0.16901495156250002,0.2216177898239375,0.609367256875,33.42424242424242
158,54,3.4823875363921686,3.2779057124999995,26.5391034375,0.1559155403125,0.22634130898674998,0.617743150625,32.537313432835816
159,55,3.2127554385408774,2.85117975,17.31977825,0.928382029375,0.0708188739351875,0.0007991022316124999,24.847457627118647
160,55,2.850180877312919,3.0629348999999997,21.415737375,0.46795409412499994,0.2835437853625625,0.2485021290625,17.290909090909086
161,56,2.8111500989718685,2.85079358125,17.3137696875,0.9272509576875,0.07217232192710625,0.0005767156649562499,16.62903225806452
162,56,3.0360207924681024,3.0508847687500005,21.170256625,0.45810368500000004,0.331695037291875,0.21020127381250003,20.822222222222223
163,56,2.9041650800285006,3.1086763687500003,22.431395625,0.3601427599375,0.34123922813087504,0.2986180129375,18.25
164,56,2.3067431031427095,2.9795404125,19.7089911875,0.58356244,0.31016412503775004,0.10627343543750001,10.041666666666668
165,57,2.4849066497880004,2.8487811375,17.2776573125,0.935220565125,0.06422388259900626,0.0005555451770437501,12.0
166,58,2.7962047153111227,2.85218071875,17.3377949375,0.9245148562500001,0.0746727596929375,0.0008123937441937501,16.38235294117647
